region,caja,year,tax_class,currency,amount
New Spain,SOMBRERETE,1806,mercury_sales,MONTO,40660.0
New Spain,SOMBRERETE,1806,silver_other,MONTO,21653.0
New Spain,SOMBRERETE,1806,silver_tax,MONTO,217534.0
New Spain,SOMBRERETE,1808,mercury_sales,MONTO,10817.0
New Spain,SOMBRERETE,1808,silver_other,MONTO,8358.0
New Spain,SOMBRERETE,1808,silver_tax,MONTO,75445.0
New Spain,SOMBRERETE,1809,gold_tax,MONTO,17.0
New Spain,SOMBRERETE,1809,mercury_sales,MONTO,21569.0
New Spain,SOMBRERETE,1809,silver_other,MONTO,9936.0
New Spain,SOMBRERETE,1809,silver_tax,MONTO,71848.0
New Spain,SOMBRERETE,1811,mercury_sales,MONTO,5564.0
New Spain,SOMBRERETE,1811,silver_other,MONTO,5769.0
New Spain,SOMBRERETE,1811,silver_tax,MONTO,47286.0
New Spain,SOMBRERETE,1812,mercury_sales,MONTO,12056.0
New Spain,SOMBRERETE,1812,silver_other,MONTO,544.0
New Spain,SOMBRERETE,1812,silver_tax,MONTO,68741.0
New Spain,SOMBRERETE,1813,mercury_sales,MONTO,7796.0
New Spain,SOMBRERETE,1813,silver_tax,MONTO,73680.0
New Spain,SOMBRERETE,1814,mercury_sales,MONTO,4077.0
New Spain,SOMBRERETE,1814,silver_tax,MONTO,49090.0
New Spain,SOMBRERETE,1815,mercury_sales,MONTO,1564.0
New Spain,SOMBRERETE,1815,silver_tax,MONTO,49669.0
New Spain,SOMBRERETE,1816,mercury_sales,MONTO,3535.0
New Spain,SOMBRERETE,1816,silver_tax,MONTO,51482.0
New Spain,VERACRUZ,1746,silver_other,MONTO,20070.0
New Spain,VERACRUZ,1777,silver_other,MONTO,11572.0
New Spain,VERACRUZ,1778,silver_other,MONTO,38933.0
New Spain,VERACRUZ,1779,silver_other,MONTO,7038.0
New Spain,VERACRUZ,1782,silver_other,MONTO,2799.0
New Spain,VERACRUZ,1783,silver_other,MONTO,8860.0
New Spain,VERACRUZ,1784,silver_other,MONTO,9694.0
New Spain,VERACRUZ,1785,silver_other,MONTO,2176.0
New Spain,VERACRUZ,1786,mercury_sales,MONTO,1274602.0
New Spain,VERACRUZ,1786,silver_other,MONTO,2345.0
New Spain,VERACRUZ,1787,mercury_sales,MONTO,911045.0
New Spain,VERACRUZ,1787,silver_other,MONTO,7197.0
New Spain,VERACRUZ,1788,silver_other,MONTO,7400.0
New Spain,VERACRUZ,1789,silver_other,MONTO,2091.0
New Spain,VERACRUZ,1790,silver_other,MONTO,4210.0
New Spain,VERACRUZ,1791,gold_other,MONTO,432.0
New Spain,VERACRUZ,1791,silver_other,MONTO,8807.0
New Spain,VERACRUZ,1792,silver_other,MONTO,28889.0
New Spain,VERACRUZ,1793,gold_other,MONTO,15.0
New Spain,VERACRUZ,1793,mercury_sales,MONTO,488.0
New Spain,VERACRUZ,1793,silver_other,MONTO,7835.0
New Spain,VERACRUZ,1794,gold_other,MONTO,800.0
New Spain,VERACRUZ,1794,mercury_sales,MONTO,810.0
New Spain,VERACRUZ,1794,silver_other,MONTO,5119.0
New Spain,VERACRUZ,1795,mercury_sales,MONTO,674.0
New Spain,VERACRUZ,1795,silver_other,MONTO,2530.0
New Spain,VERACRUZ,1797,gold_other,MONTO,13.0
New Spain,VERACRUZ,1799,gold_other,MONTO,1099.0
New Spain,VERACRUZ,1799,silver_other,MONTO,258.0
New Spain,VERACRUZ,1800,silver_other,MONTO,25.0
New Spain,ZACATECAS,1568,silver_tax,MONTO,139734.0
New Spain,ZACATECAS,1569,silver_tax,MONTO,344274.0
New Spain,ZACATECAS,1579,silver_tax,MONTO,143296.0
New Spain,ZACATECAS,1581,silver_tax,MONTO,133285.0
New Spain,ZACATECAS,1582,silver_other,MONTO,2623.0
New Spain,ZACATECAS,1582,silver_tax,MONTO,131520.0
New Spain,ZACATECAS,1583,silver_tax,MONTO,123452.0
New Spain,ZACATECAS,1584,silver_other,MONTO,277.0
New Spain,ZACATECAS,1584,silver_tax,MONTO,125463.0
New Spain,ZACATECAS,1587,silver_tax,MONTO,117098.0
New Spain,ZACATECAS,1590,silver_other,MONTO,2.0
New Spain,ZACATECAS,1590,silver_tax,MONTO,145951.0
New Spain,ZACATECAS,1592,silver_other,MONTO,219.0
New Spain,ZACATECAS,1593,silver_tax,MONTO,113579.0
New Spain,ZACATECAS,1594,silver_tax,MONTO,114813.0
New Spain,ZACATECAS,1595,mercury_sales,MONTO,7838.0
New Spain,ZACATECAS,1595,silver_tax,MONTO,114775.0
New Spain,ZACATECAS,1596,mercury_sales,MONTO,5594.0
New Spain,ZACATECAS,1596,silver_other,MONTO,1824.0
New Spain,ZACATECAS,1596,silver_tax,MONTO,118969.0
New Spain,ZACATECAS,1597,silver_other,MONTO,998.0
New Spain,ZACATECAS,1597,silver_tax,MONTO,96735.0
New Spain,ZACATECAS,1598,silver_other,MONTO,4660.0
New Spain,ZACATECAS,1598,silver_tax,MONTO,123153.0
New Spain,ZACATECAS,1599,silver_other,MONTO,10800.0
New Spain,ZACATECAS,1599,silver_tax,MONTO,107752.0
New Spain,ZACATECAS,1600,silver_tax,MONTO,120109.0
New Spain,ZACATECAS,1601,silver_tax,MONTO,125770.0
New Spain,ZACATECAS,1602,silver_tax,MONTO,95267.0
New Spain,ZACATECAS,1603,gold_tax,MONTO,527.0
New Spain,ZACATECAS,1603,silver_other,MONTO,1400.0
New Spain,ZACATECAS,1603,silver_tax,MONTO,179644.0
New Spain,ZACATECAS,1604,silver_tax,MONTO,129810.0
New Spain,ZACATECAS,1606,silver_tax,MONTO,154109.0
New Spain,ZACATECAS,1607,silver_tax,MONTO,157848.0
New Spain,ZACATECAS,1608,silver_tax,MONTO,135875.0
New Spain,ZACATECAS,1609,silver_tax,MONTO,178448.0
New Spain,ZACATECAS,1611,silver_tax,MONTO,153661.0
New Spain,ZACATECAS,1612,silver_tax,MONTO,194648.0
New Spain,ZACATECAS,1613,silver_tax,MONTO,163398.0
New Spain,ZACATECAS,1614,silver_tax,MONTO,206136.0
New Spain,ZACATECAS,1615,silver_tax,MONTO,249243.0
New Spain,ZACATECAS,1616,silver_tax,MONTO,213137.0
New Spain,ZACATECAS,1617,silver_tax,MONTO,203166.0
New Spain,ZACATECAS,1618,silver_tax,MONTO,234691.0
New Spain,ZACATECAS,1619,silver_tax,MONTO,263569.0
New Spain,ZACATECAS,1620,silver_tax,MONTO,187240.0
New Spain,ZACATECAS,1621,silver_tax,MONTO,149152.0
New Spain,ZACATECAS,1622,silver_tax,MONTO,406530.0
New Spain,ZACATECAS,1623,silver_tax,MONTO,271486.0
New Spain,ZACATECAS,1624,silver_tax,MONTO,219626.0
New Spain,ZACATECAS,1625,silver_tax,MONTO,244341.0
New Spain,ZACATECAS,1626,silver_tax,MONTO,191156.0
New Spain,ZACATECAS,1627,silver_tax,MONTO,188438.0
New Spain,ZACATECAS,1628,silver_tax,MONTO,217661.0
New Spain,ZACATECAS,1629,silver_tax,MONTO,198371.0
New Spain,ZACATECAS,1630,silver_tax,MONTO,158974.0
New Spain,ZACATECAS,1631,silver_tax,MONTO,63019.0
New Spain,ZACATECAS,1632,silver_tax,MONTO,201111.0
New Spain,ZACATECAS,1633,silver_tax,MONTO,209388.0
New Spain,ZACATECAS,1634,silver_tax,MONTO,188526.0
New Spain,ZACATECAS,1635,silver_tax,MONTO,65641.0
New Spain,ZACATECAS,1638,mercury_sales,MONTO,2183.0
New Spain,ZACATECAS,1638,silver_other,MONTO,51513.0
New Spain,ZACATECAS,1638,silver_tax,MONTO,88593.0
New Spain,ZACATECAS,1639,mercury_sales,MONTO,4616.0
New Spain,ZACATECAS,1639,silver_other,MONTO,25317.0
New Spain,ZACATECAS,1639,silver_tax,MONTO,95003.0
New Spain,ZACATECAS,1640,mercury_sales,MONTO,3237.0
New Spain,ZACATECAS,1640,silver_other,MONTO,82439.0
New Spain,ZACATECAS,1640,silver_tax,MONTO,148566.0
New Spain,ZACATECAS,1641,mercury_sales,MONTO,3519.0
New Spain,ZACATECAS,1641,silver_other,MONTO,69498.0
New Spain,ZACATECAS,1641,silver_tax,MONTO,118141.0
New Spain,ZACATECAS,1642,mercury_sales,MONTO,61882.0
New Spain,ZACATECAS,1642,silver_other,MONTO,21451.0
New Spain,ZACATECAS,1642,silver_tax,MONTO,146986.0
New Spain,ZACATECAS,1643,mercury_sales,MONTO,80816.0
New Spain,ZACATECAS,1643,silver_other,MONTO,7227.0
New Spain,ZACATECAS,1643,silver_tax,MONTO,121881.0
New Spain,ZACATECAS,1644,mercury_sales,MONTO,65199.0
New Spain,ZACATECAS,1644,silver_other,MONTO,5401.0
New Spain,ZACATECAS,1644,silver_tax,MONTO,109598.0
New Spain,ZACATECAS,1645,mercury_sales,MONTO,69441.0
New Spain,ZACATECAS,1645,silver_other,MONTO,7552.0
New Spain,ZACATECAS,1645,silver_tax,MONTO,109482.0
New Spain,ZACATECAS,1646,mercury_sales,MONTO,47010.0
New Spain,ZACATECAS,1646,silver_other,MONTO,4229.0
New Spain,ZACATECAS,1646,silver_tax,MONTO,112691.0
New Spain,ZACATECAS,1647,mercury_sales,MONTO,96268.0
New Spain,ZACATECAS,1647,silver_other,MONTO,5867.0
New Spain,ZACATECAS,1647,silver_tax,MONTO,148420.0
New Spain,ZACATECAS,1648,mercury_sales,MONTO,37247.0
New Spain,ZACATECAS,1648,silver_other,MONTO,1676.0
New Spain,ZACATECAS,1648,silver_tax,MONTO,73754.0
New Spain,ZACATECAS,1649,mercury_sales,MONTO,125872.0
New Spain,ZACATECAS,1649,silver_other,MONTO,2601.0
New Spain,ZACATECAS,1649,silver_tax,MONTO,180148.0
New Spain,ZACATECAS,1650,mercury_sales,MONTO,43030.0
New Spain,ZACATECAS,1650,silver_other,MONTO,1505.0
New Spain,ZACATECAS,1650,silver_tax,MONTO,81570.0
New Spain,ZACATECAS,1651,mercury_sales,MONTO,85186.0
New Spain,ZACATECAS,1651,silver_other,MONTO,3343.0
New Spain,ZACATECAS,1651,silver_tax,MONTO,156515.0
New Spain,ZACATECAS,1652,mercury_sales,MONTO,79544.0
New Spain,ZACATECAS,1652,silver_other,MONTO,1673.0
New Spain,ZACATECAS,1652,silver_tax,MONTO,122221.0
New Spain,ZACATECAS,1653,mercury_sales,MONTO,79101.0
New Spain,ZACATECAS,1653,silver_other,MONTO,2576.0
New Spain,ZACATECAS,1653,silver_tax,MONTO,155361.0
New Spain,ZACATECAS,1654,mercury_sales,MONTO,110058.0
New Spain,ZACATECAS,1654,silver_tax,MONTO,147355.0
New Spain,ZACATECAS,1655,mercury_sales,MONTO,25219.0
New Spain,ZACATECAS,1655,silver_other,MONTO,46458.0
New Spain,ZACATECAS,1655,silver_tax,MONTO,124303.0
New Spain,ZACATECAS,1656,mercury_sales,MONTO,37777.0
New Spain,ZACATECAS,1656,silver_other,MONTO,29541.0
New Spain,ZACATECAS,1656,silver_tax,MONTO,84392.0
New Spain,ZACATECAS,1657,mercury_sales,MONTO,47337.0
New Spain,ZACATECAS,1657,silver_other,MONTO,45228.0
New Spain,ZACATECAS,1657,silver_tax,MONTO,116994.0
New Spain,ZACATECAS,1658,mercury_sales,MONTO,32420.0
New Spain,ZACATECAS,1658,silver_other,MONTO,42378.0
New Spain,ZACATECAS,1658,silver_tax,MONTO,111645.0
New Spain,ZACATECAS,1659,mercury_sales,MONTO,22357.0
New Spain,ZACATECAS,1659,silver_other,MONTO,40514.0
New Spain,ZACATECAS,1659,silver_tax,MONTO,113004.0
New Spain,ZACATECAS,1660,mercury_sales,MONTO,24893.0
New Spain,ZACATECAS,1660,silver_other,MONTO,40894.0
New Spain,ZACATECAS,1660,silver_tax,MONTO,107830.0
New Spain,ZACATECAS,1661,mercury_sales,MONTO,11915.0
New Spain,ZACATECAS,1661,silver_other,MONTO,29009.0
New Spain,ZACATECAS,1661,silver_tax,MONTO,99584.0
New Spain,ZACATECAS,1662,mercury_sales,MONTO,31709.0
New Spain,ZACATECAS,1662,silver_other,MONTO,23232.0
New Spain,ZACATECAS,1662,silver_tax,MONTO,94231.0
New Spain,ZACATECAS,1664,mercury_sales,MONTO,37663.0
New Spain,ZACATECAS,1664,silver_other,MONTO,4115.0
New Spain,ZACATECAS,1664,silver_tax,MONTO,76518.0
New Spain,ZACATECAS,1665,mercury_sales,MONTO,41199.0
New Spain,ZACATECAS,1665,silver_other,MONTO,21667.0
New Spain,ZACATECAS,1665,silver_tax,MONTO,150108.0
New Spain,ZACATECAS,1666,mercury_sales,MONTO,43326.0
New Spain,ZACATECAS,1666,silver_other,MONTO,9824.0
New Spain,ZACATECAS,1666,silver_tax,MONTO,101125.0
New Spain,ZACATECAS,1667,mercury_sales,MONTO,31265.0
New Spain,ZACATECAS,1667,silver_other,MONTO,7879.0
New Spain,ZACATECAS,1667,silver_tax,MONTO,109794.0
New Spain,ZACATECAS,1668,mercury_sales,MONTO,37489.0
New Spain,ZACATECAS,1668,silver_other,MONTO,5828.0
New Spain,ZACATECAS,1668,silver_tax,MONTO,159680.0
New Spain,ZACATECAS,1669,mercury_sales,MONTO,21971.0
New Spain,ZACATECAS,1669,silver_other,MONTO,3173.0
New Spain,ZACATECAS,1669,silver_tax,MONTO,166870.0
New Spain,ZACATECAS,1670,mercury_sales,MONTO,79268.0
New Spain,ZACATECAS,1670,silver_other,MONTO,4710.0
New Spain,ZACATECAS,1670,silver_tax,MONTO,193806.0
New Spain,ZACATECAS,1671,mercury_sales,MONTO,260306.0
New Spain,ZACATECAS,1671,silver_other,MONTO,8390.0
New Spain,ZACATECAS,1671,silver_tax,MONTO,263370.0
New Spain,ZACATECAS,1673,gold_tax,MONTO,45.0
New Spain,ZACATECAS,1673,mercury_sales,MONTO,139002.0
New Spain,ZACATECAS,1673,silver_other,MONTO,1465.0
New Spain,ZACATECAS,1673,silver_tax,MONTO,126770.0
New Spain,ZACATECAS,1674,gold_tax,MONTO,83.0
New Spain,ZACATECAS,1674,mercury_sales,MONTO,238978.0
New Spain,ZACATECAS,1674,silver_other,MONTO,1621.0
New Spain,ZACATECAS,1674,silver_tax,MONTO,156027.0
New Spain,ZACATECAS,1675,mercury_sales,MONTO,200204.0
New Spain,ZACATECAS,1675,silver_other,MONTO,233.0
New Spain,ZACATECAS,1675,silver_tax,MONTO,111634.0
New Spain,ZACATECAS,1676,mercury_sales,MONTO,211193.0
New Spain,ZACATECAS,1676,silver_other,MONTO,205.0
New Spain,ZACATECAS,1676,silver_tax,MONTO,251330.0
New Spain,ZACATECAS,1678,mercury_sales,MONTO,220193.0
New Spain,ZACATECAS,1678,silver_tax,MONTO,185671.0
New Spain,ZACATECAS,1679,mercury_sales,MONTO,178255.0
New Spain,ZACATECAS,1679,silver_tax,MONTO,158862.0
New Spain,ZACATECAS,1680,mercury_sales,MONTO,269777.0
New Spain,ZACATECAS,1680,silver_tax,MONTO,202141.0
New Spain,ZACATECAS,1686,mercury_sales,MONTO,240545.0
New Spain,ZACATECAS,1686,silver_tax,MONTO,38076.0
New Spain,ZACATECAS,1687,mercury_sales,MONTO,165663.0
New Spain,ZACATECAS,1687,silver_tax,MONTO,39116.0
New Spain,ZACATECAS,1688,mercury_sales,MONTO,136555.0
New Spain,ZACATECAS,1688,silver_tax,MONTO,62749.0
New Spain,ZACATECAS,1689,mercury_sales,MONTO,154233.0
New Spain,ZACATECAS,1689,silver_tax,MONTO,45923.0
New Spain,ZACATECAS,1690,mercury_sales,MONTO,178666.0
New Spain,ZACATECAS,1690,silver_tax,MONTO,107766.0
New Spain,ZACATECAS,1692,mercury_sales,MONTO,240388.0
New Spain,ZACATECAS,1692,silver_tax,MONTO,93938.0
New Spain,ZACATECAS,1693,mercury_sales,MONTO,376420.0
New Spain,ZACATECAS,1693,silver_tax,MONTO,170677.0
New Spain,ZACATECAS,1696,mercury_sales,MONTO,146844.0
New Spain,ZACATECAS,1696,silver_tax,MONTO,73800.0
New Spain,ZACATECAS,1697,mercury_sales,MONTO,50334.0
New Spain,ZACATECAS,1697,silver_tax,MONTO,78628.0
New Spain,ZACATECAS,1700,mercury_sales,MONTO,171911.0
New Spain,ZACATECAS,1700,silver_tax,MONTO,60368.0
New Spain,ZACATECAS,1701,mercury_sales,MONTO,125942.0
New Spain,ZACATECAS,1701,silver_tax,MONTO,48618.0
New Spain,ZACATECAS,1702,mercury_sales,MONTO,104583.0
New Spain,ZACATECAS,1702,silver_tax,MONTO,67804.0
New Spain,ZACATECAS,1704,mercury_sales,MONTO,149239.0
New Spain,ZACATECAS,1704,silver_tax,MONTO,66916.0
New Spain,ZACATECAS,1705,mercury_sales,MONTO,174594.0
New Spain,ZACATECAS,1705,silver_tax,MONTO,98766.0
New Spain,ZACATECAS,1706,mercury_sales,MONTO,94945.0
New Spain,ZACATECAS,1706,silver_tax,MONTO,84883.0
New Spain,ZACATECAS,1707,mercury_sales,MONTO,126348.0
New Spain,ZACATECAS,1707,silver_tax,MONTO,69087.0
New Spain,ZACATECAS,1708,mercury_sales,MONTO,167068.0
New Spain,ZACATECAS,1708,silver_tax,MONTO,76662.0
New Spain,ZACATECAS,1709,mercury_sales,MONTO,257273.0
New Spain,ZACATECAS,1709,silver_tax,MONTO,23814.0
New Spain,ZACATECAS,1710,mercury_sales,MONTO,261389.0
New Spain,ZACATECAS,1710,silver_tax,MONTO,23414.0
New Spain,ZACATECAS,1711,mercury_sales,MONTO,179300.0
New Spain,ZACATECAS,1711,silver_tax,MONTO,190357.0
New Spain,ZACATECAS,1712,mercury_sales,MONTO,198456.0
New Spain,ZACATECAS,1712,silver_tax,MONTO,74735.0
New Spain,ZACATECAS,1713,mercury_sales,MONTO,279008.0
New Spain,ZACATECAS,1714,mercury_sales,MONTO,170295.0
New Spain,ZACATECAS,1714,silver_tax,MONTO,198978.0
New Spain,ZACATECAS,1715,mercury_sales,MONTO,130945.0
New Spain,ZACATECAS,1715,silver_tax,MONTO,262386.0
New Spain,ZACATECAS,1716,mercury_sales,MONTO,99840.0
New Spain,ZACATECAS,1716,silver_tax,MONTO,249913.0
New Spain,ZACATECAS,1717,mercury_sales,MONTO,99610.0
New Spain,ZACATECAS,1717,silver_tax,MONTO,244154.0
New Spain,ZACATECAS,1718,mercury_sales,MONTO,266065.0
New Spain,ZACATECAS,1718,silver_tax,MONTO,120498.0
New Spain,ZACATECAS,1719,mercury_sales,MONTO,281956.0
New Spain,ZACATECAS,1719,silver_tax,MONTO,135891.0
New Spain,ZACATECAS,1720,mercury_sales,MONTO,164703.0
New Spain,ZACATECAS,1720,silver_tax,MONTO,285366.0
New Spain,ZACATECAS,1721,mercury_sales,MONTO,128926.0
New Spain,ZACATECAS,1721,silver_tax,MONTO,214434.0
New Spain,ZACATECAS,1722,mercury_sales,MONTO,308960.0
New Spain,ZACATECAS,1722,silver_tax,MONTO,118102.0
New Spain,ZACATECAS,1723,mercury_sales,MONTO,299540.0
New Spain,ZACATECAS,1723,silver_tax,MONTO,105572.0
New Spain,ZACATECAS,1724,mercury_sales,MONTO,428145.0
New Spain,ZACATECAS,1724,silver_tax,MONTO,19851.0
New Spain,ZACATECAS,1725,mercury_sales,MONTO,244340.0
New Spain,ZACATECAS,1725,silver_tax,MONTO,73853.0
New Spain,ZACATECAS,1726,mercury_sales,MONTO,251570.0
New Spain,ZACATECAS,1726,silver_tax,MONTO,95208.0
New Spain,ZACATECAS,1727,mercury_sales,MONTO,279252.0
New Spain,ZACATECAS,1727,silver_tax,MONTO,109869.0
New Spain,ZACATECAS,1728,mercury_sales,MONTO,167577.0
New Spain,ZACATECAS,1728,silver_tax,MONTO,234206.0
New Spain,ZACATECAS,1729,mercury_sales,MONTO,312697.0
New Spain,ZACATECAS,1729,silver_tax,MONTO,67962.0
New Spain,ZACATECAS,1730,mercury_sales,MONTO,339834.0
New Spain,ZACATECAS,1730,silver_tax,MONTO,85682.0
New Spain,ZACATECAS,1731,mercury_sales,MONTO,310197.0
New Spain,ZACATECAS,1731,silver_tax,MONTO,71157.0
New Spain,ZACATECAS,1732,gold_tax,MONTO,22.0
New Spain,ZACATECAS,1732,mercury_sales,MONTO,308237.0
New Spain,ZACATECAS,1732,silver_tax,MONTO,67603.0
New Spain,ZACATECAS,1733,gold_tax,MONTO,191.0
New Spain,ZACATECAS,1733,mercury_sales,MONTO,303001.0
New Spain,ZACATECAS,1733,silver_tax,MONTO,59972.0
New Spain,ZACATECAS,1734,gold_tax,MONTO,52.0
New Spain,ZACATECAS,1734,mercury_sales,MONTO,315606.0
New Spain,ZACATECAS,1734,silver_tax,MONTO,52764.0
New Spain,ZACATECAS,1735,gold_tax,MONTO,113.0
New Spain,ZACATECAS,1735,mercury_sales,MONTO,342137.0
New Spain,ZACATECAS,1735,silver_tax,MONTO,60234.0
New Spain,ZACATECAS,1736,mercury_sales,MONTO,256775.0
New Spain,ZACATECAS,1736,silver_tax,MONTO,54997.0
New Spain,ZACATECAS,1738,mercury_sales,MONTO,243357.0
New Spain,ZACATECAS,1738,silver_tax,MONTO,95509.0
New Spain,ZACATECAS,1739,mercury_sales,MONTO,215825.0
New Spain,ZACATECAS,1739,silver_tax,MONTO,65769.0
New Spain,ZACATECAS,1740,mercury_sales,MONTO,273327.0
New Spain,ZACATECAS,1740,silver_tax,MONTO,56321.0
New Spain,ZACATECAS,1741,mercury_sales,MONTO,225055.0
New Spain,ZACATECAS,1741,silver_tax,MONTO,46295.0
New Spain,ZACATECAS,1742,gold_tax,MONTO,524.0
New Spain,ZACATECAS,1742,mercury_sales,MONTO,230935.0
New Spain,ZACATECAS,1742,silver_tax,MONTO,41636.0
New Spain,ZACATECAS,1743,mercury_sales,MONTO,208467.0
New Spain,ZACATECAS,1743,silver_tax,MONTO,29631.0
New Spain,ZACATECAS,1744,mercury_sales,MONTO,216411.0
New Spain,ZACATECAS,1744,silver_tax,MONTO,33558.0
New Spain,ZACATECAS,1745,gold_tax,MONTO,29.0
New Spain,ZACATECAS,1745,mercury_sales,MONTO,299727.0
New Spain,ZACATECAS,1745,silver_tax,MONTO,55422.0
New Spain,ZACATECAS,1746,mercury_sales,MONTO,323093.0
New Spain,ZACATECAS,1746,silver_other,MONTO,11961.0
New Spain,ZACATECAS,1746,silver_tax,MONTO,52241.0
New Spain,ZACATECAS,1747,mercury_sales,MONTO,269696.0
New Spain,ZACATECAS,1747,silver_tax,MONTO,33656.0
New Spain,ZACATECAS,1748,mercury_sales,MONTO,271456.0
New Spain,ZACATECAS,1748,silver_tax,MONTO,42153.0
New Spain,ZACATECAS,1750,mercury_sales,MONTO,395479.0
New Spain,ZACATECAS,1750,silver_tax,MONTO,82059.0
New Spain,ZACATECAS,1751,mercury_sales,MONTO,325208.0
New Spain,ZACATECAS,1751,silver_tax,MONTO,254472.0
New Spain,ZACATECAS,1752,mercury_sales,MONTO,283047.0
New Spain,ZACATECAS,1752,silver_tax,MONTO,66739.0
New Spain,ZACATECAS,1753,mercury_sales,MONTO,227060.0
New Spain,ZACATECAS,1753,silver_tax,MONTO,40931.0
New Spain,ZACATECAS,1754,mercury_sales,MONTO,145574.0
New Spain,ZACATECAS,1754,silver_tax,MONTO,44010.0
New Spain,ZACATECAS,1755,gold_tax,MONTO,786.0
New Spain,ZACATECAS,1755,mercury_sales,MONTO,188159.0
New Spain,ZACATECAS,1755,silver_tax,MONTO,61492.0
New Spain,ZACATECAS,1756,gold_tax,MONTO,636.0
New Spain,ZACATECAS,1756,mercury_sales,MONTO,145781.0
New Spain,ZACATECAS,1756,silver_tax,MONTO,55051.0
New Spain,ZACATECAS,1757,gold_tax,MONTO,359.0
New Spain,ZACATECAS,1757,mercury_sales,MONTO,159574.0
New Spain,ZACATECAS,1757,silver_tax,MONTO,56926.0
New Spain,ZACATECAS,1758,mercury_sales,MONTO,176859.0
New Spain,ZACATECAS,1758,silver_tax,MONTO,67269.0
New Spain,ZACATECAS,1759,gold_tax,MONTO,195.0
New Spain,ZACATECAS,1759,mercury_sales,MONTO,159735.0
New Spain,ZACATECAS,1759,silver_tax,MONTO,131595.0
New Spain,ZACATECAS,1760,gold_tax,MONTO,270.0
New Spain,ZACATECAS,1760,mercury_sales,MONTO,143370.0
New Spain,ZACATECAS,1760,silver_tax,MONTO,54548.0
New Spain,ZACATECAS,1761,gold_tax,MONTO,416.0
New Spain,ZACATECAS,1761,mercury_sales,MONTO,125947.0
New Spain,ZACATECAS,1761,silver_tax,MONTO,51516.0
New Spain,ZACATECAS,1762,mercury_sales,MONTO,138657.0
New Spain,ZACATECAS,1762,silver_tax,MONTO,51272.0
New Spain,ZACATECAS,1763,mercury_sales,MONTO,97066.0
New Spain,ZACATECAS,1763,silver_tax,MONTO,44837.0
New Spain,ZACATECAS,1764,gold_tax,MONTO,119.0
New Spain,ZACATECAS,1764,mercury_sales,MONTO,124148.0
New Spain,ZACATECAS,1764,silver_tax,MONTO,51395.0
New Spain,ZACATECAS,1765,gold_tax,MONTO,2084.0
New Spain,ZACATECAS,1765,mercury_sales,MONTO,103787.0
New Spain,ZACATECAS,1765,silver_tax,MONTO,52985.0
New Spain,ZACATECAS,1766,mercury_sales,MONTO,121011.0
New Spain,ZACATECAS,1766,silver_tax,MONTO,60703.0
New Spain,ZACATECAS,1767,gold_tax,MONTO,135.0
New Spain,ZACATECAS,1767,mercury_sales,MONTO,123523.0
New Spain,ZACATECAS,1767,silver_tax,MONTO,49545.0
New Spain,ZACATECAS,1768,gold_tax,MONTO,145.0
New Spain,ZACATECAS,1768,mercury_sales,MONTO,113098.0
New Spain,ZACATECAS,1768,silver_tax,MONTO,44826.0
New Spain,ZACATECAS,1769,gold_tax,MONTO,1395.0
New Spain,ZACATECAS,1769,mercury_sales,MONTO,153265.0
New Spain,ZACATECAS,1769,silver_tax,MONTO,44801.0
New Spain,ZACATECAS,1770,gold_tax,MONTO,1513.0
New Spain,ZACATECAS,1770,mercury_sales,MONTO,159893.0
New Spain,ZACATECAS,1770,silver_tax,MONTO,42942.0
New Spain,ZACATECAS,1771,gold_tax,MONTO,1977.0
New Spain,ZACATECAS,1771,mercury_sales,MONTO,166039.0
New Spain,ZACATECAS,1771,silver_tax,MONTO,49414.0
New Spain,ZACATECAS,1772,gold_tax,MONTO,1399.0
New Spain,ZACATECAS,1772,mercury_sales,MONTO,220225.0
New Spain,ZACATECAS,1772,silver_tax,MONTO,46073.0
New Spain,ZACATECAS,1773,gold_tax,MONTO,949.0
New Spain,ZACATECAS,1773,mercury_sales,MONTO,188205.0
New Spain,ZACATECAS,1773,silver_tax,MONTO,39935.0
New Spain,ZACATECAS,1774,gold_tax,MONTO,465.0
New Spain,ZACATECAS,1774,mercury_sales,MONTO,212000.0
New Spain,ZACATECAS,1774,silver_tax,MONTO,38937.0
New Spain,ZACATECAS,1775,gold_tax,MONTO,421.0
New Spain,ZACATECAS,1775,mercury_sales,MONTO,292758.0
New Spain,ZACATECAS,1775,silver_tax,MONTO,39188.0
New Spain,ZACATECAS,1776,gold_tax,MONTO,536.0
New Spain,ZACATECAS,1776,mercury_sales,MONTO,355372.0
New Spain,ZACATECAS,1776,silver_tax,MONTO,45085.0
New Spain,ZACATECAS,1777,gold_tax,MONTO,308.0
New Spain,ZACATECAS,1777,mercury_sales,MONTO,327273.0
New Spain,ZACATECAS,1777,silver_tax,MONTO,52831.0
New Spain,ZACATECAS,1778,gold_tax,MONTO,108.0
New Spain,ZACATECAS,1778,mercury_sales,MONTO,136481.0
New Spain,ZACATECAS,1778,silver_tax,MONTO,217471.0
New Spain,ZACATECAS,1779,gold_tax,MONTO,68.0
New Spain,ZACATECAS,1779,mercury_sales,MONTO,338227.0
New Spain,ZACATECAS,1779,silver_other,MONTO,3513.0
New Spain,ZACATECAS,1779,silver_tax,MONTO,54806.0
New Spain,ZACATECAS,1780,gold_tax,MONTO,445.0
