tile_x,tile_y,cells_per_side,value_usd,drawn_area
5000,2008,8,172985361.38457516,128355183.578125
5008,2008,8,173154064.44700718,123734234.625
5016,2008,8,190058456.679719,124711267.484375
5024,2008,8,172510682.73495296,117690540.609375
5032,2008,8,172510682.73495296,114806440.421875
5040,2008,8,172510682.73495296,117801014.0
5048,2008,8,172510682.73495296,122852355.625
5056,2008,8,172510682.73495296,128882256.734375
5064,2008,8,172510682.73495296,132245764.125
5072,2008,8,172831192.47107297,133020188.921875
5080,2008,8,181129108.01048395,135410360.734375
5088,2008,8,173156166.93878043,132599582.71875
5096,2008,8,173378072.90719327,131667708.828125
5104,2008,8,172669262.6197875,131345848.4375
5112,2008,8,172510682.73495296,132063468.96875
5120,2008,8,175758526.36231676,132515251.484375
5128,2008,8,172559428.49491,132196300.3125
5136,2008,8,173306234.64364502,131192843.3125
5144,2008,8,173201232.14925885,128215392.421875
5152,2008,8,172799662.15256977,126635018.25
5160,2008,8,177132395.959571,126074637.9375
5168,2008,8,174897807.37453428,122208314.71875
5176,2008,8,174326996.74244842,136705447.3125
5184,2008,8,214422406.06134737,149360831.5625
5192,2008,8,178686084.00331768,143781807.921875
5200,2008,8,177379427.49970025,135893725.859375
5208,2008,8,180350996.6795693,138340685.875
5216,2008,8,246569238.60365793,125379402.375
5224,2008,8,195573169.82608122,115037834.171875
5232,2008,8,282901632.4948482,15455954.9375
5240,2008,8,186061282.94642454,41028720.640625
5248,2008,8,182124372.95715606,1594645.78125
5256,2008,8,607075918.4007522,64299790.390625
5264,2008,8,291191765.3872889,813899353.21875
5272,2008,8,1103767239.9289224,28896998.765625
5280,2008,8,2605753821.5487704,2269471197.9375
2048,2016,8,93472334.69481787,3142120917.234375
2056,2016,8,264875983.62352073,348793277.109375
2064,2016,8,341184422.4083756,482895954.49609375
2072,2016,8,197550207.90391123,2509553528.703125
2080,2016,8,181677141.60539633,2185018529.3164062
2088,2016,8,167507770.109497,1677093408.7460938
2096,2016,8,177255674.7657269,1096844310.75
2104,2016,8,167422896.7736648,54155468.48046875
2112,2016,8,438053016.68314004,3673758968.4257812
2120,2016,8,352447990.549819,595035370.5273438
2128,2016,8,414385749.7757667,1179661868.4804688
2136,2016,8,364025785.0654983,67437291.76171875
2144,2016,8,358614431.0765614,121636389.17578125
2152,2016,8,238455968.74203467,151773306.79296875
2160,2016,8,195242098.08295155,138301552.5234375
2168,2016,8,190632303.061125,3742589.359375
2176,2016,8,393247342.29453,62054465.8125
2184,2016,8,186875083.74962324,221609463.45703125
2192,2016,8,235781151.31124943,267950580.55859375
2200,2016,8,774277231.738749,179264774.71875
2208,2016,8,697460552.4287561,142281451.1484375
2216,2016,8,410782350.5597077,415590028.7734375
2224,2016,8,1125875412.2414088,316221206.5859375
2232,2016,8,3895449105.9213457,1044953756.1757812
2240,2016,8,306724069.527255,530010046.234375
2248,2016,8,539578547.4971054,757823647.3828125
2256,2016,8,1002197016.4434975,804843384.1132812
2264,2016,8,884431493.3195574,641107146.0546875
2272,2016,8,700959627.330368,770620782.1875
2280,2016,8,1104691899.3069055,1018060425.484375
2288,2016,8,331929472.2420186,1074491744.640625
2296,2016,8,1649859939.6922698,1110215658.734375
2304,2016,8,2757232926.511386,1400960119.984375
2312,2016,8,1030224684.0063384,569084627.3515625
2320,2016,8,343895501.59517163,691495309.515625
2328,2016,8,1696248545.0536513,584112823.5390625
2336,2016,8,687176484.209779,812400502.4023438
2344,2016,8,1418758363.9086876,308973168.69921875
2352,2016,8,3107452238.5808873,2308736720.109375
2360,2016,8,6629694884.423127,4091540812.1953125
2368,2016,8,3925054740.766614,2275394633.3867188
3288,2016,8,33330497.68664389,12602644.23046875
3296,2016,8,33897503.56055803,13854117.560546875
3304,2016,8,34971874.274485946,15344788.19140625
3312,2016,8,36426567.04216282,4659876.814453125
3320,2016,8,37376317.519270346,8874196.56640625
3328,2016,8,51336024.94626257,31640524.66015625
3336,2016,8,45168644.58543459,829324.4765625
3344,2016,8,36097266.194611296,561646.6953125
3352,2016,8,36038164.16215835,66191801.826171875
3360,2016,8,429581451.77682567,84907005.15234375
3368,2016,8,201734378.31841704,178630723.71484375
3376,2016,8,28453355.872036867,272240095.7089844
3384,2016,8,25123923.23650777,52575218.515625
3392,2016,8,421760484.6288233,264668354.94921875
3400,2016,8,479855611.1996857,235451749.453125
3408,2016,8,718510024.3939682,295598203.2597656
3416,2016,8,453211368.26512545,551703149.59375
3424,2016,8,509125371.8134022,201568378.39257812
3432,2016,8,1165444165.1174822,776585886.3027344
3440,2016,8,1669647740.7017262,192999172.359375
3448,2016,8,1455140038.58512,212895524.59960938
3456,2016,8,1065634814.0767807,452747335.70703125
3464,2016,8,5194631889.812298,11245413296.898438
3472,2016,8,88279059377.02632,55186857361.40234
3480,2016,8,17517566455.89889,14512883332.804688
3488,2016,8,2121711778.6703155,2908077645.6875
3496,2016,8,1019277441.4989977,1186634917.3164062
3504,2016,8,1053201371.7855523,641250226.1875
3512,2016,8,2219329592.724842,1302242110.8300781
3520,2016,8,2548001520.342422,1351359443.4863281
3528,2016,8,1324548573.0049071,252447333.35546875
3536,2016,8,338406104.56227404,150559201.33007812
3544,2016,8,55759752.580708295,991405419.9667969
4704,2016,8,54621526.388245575,655875707.375
4712,2016,8,59510113.11850349,51224179.828125
4720,2016,8,168412018.4885722,12400106.265625
4728,2016,8,177175628.92899278,99878176.4375
4736,2016,8,172584885.74318123,126478674.734375
4744,2016,8,172933686.50000513,122848454.6875
4752,2016,8,173191396.51419944,136917674.75
4760,2016,8,174357081.82807058,124769917.90625
4768,2016,8,173085495.67519894,133453773.4375
4776,2016,8,173729329.60449252,170522917.4375
4784,2016,8,182426195.64210385,173543150.015625
4792,2016,8,172904603.55799913,168511076.84375
4800,2016,8,173085317.74632367,135287385.8125
4808,2016,8,182634145.52684513,58777399.90625
4816,2016,8,172510682.73495296,67757144.515625
4824,2016,8,174623411.76713344,128521450.4375
4832,2016,8,173531588.95610237,96804946.40625
4840,2016,8,172510682.73495296,21327601.0625
4848,2016,8,172510682.73495296,38597714.328125
4856,2016,8,172510682.73495296,18108938.90625
4864,2016,8,172510682.73495296,27308515.203125
4872,2016,8,172510682.73495296,9239054.640625
4880,2016,8,177579318.4575812,18253796.265625
4888,2016,8,172510682.73495296,24617607.3125
4896,2016,8,228762673.8153467,43149573.03125
4904,2016,8,172510682.73495296,19130248.734375
4912,2016,8,172602592.94578058,32680954.703125
4920,2016,8,194749841.0335912,146608351.96875
4928,2016,8,213962922.98543668,279863934.0
4936,2016,8,172510682.73495296,181293743.703125
4944,2016,8,184312938.36786687,144749885.703125
4952,2016,8,173649620.26860663,130726368.75
4960,2016,8,225322141.49826622,145739583.4375
4968,2016,8,174628523.17382112,147632257.5
4976,2016,8,239989944.31052738,156333009.109375
4984,2016,8,173912281.105175,133541298.71875
4992,2016,8,172696697.4452432,132190685.375
5000,2016,8,172694631.55476984,129776787.625
5008,2016,8,172510682.73495296,124773429.3125
5016,2016,8,172510682.73495296,122741344.515625
5024,2016,8,175320741.23261657,121141728.6875
5032,2016,8,172550102.39417762,120380187.578125
5040,2016,8,172510682.73495296,121603261.171875
5048,2016,8,172510682.73495296,125239864.578125
5056,2016,8,172510682.73495296,129936860.640625
5064,2016,8,172510682.73495296,132759735.390625
5072,2016,8,172510682.73495296,133191735.734375
5080,2016,8,172633134.41671574,134400409.046875
5088,2016,8,172510682.73495296,131478917.75
5096,2016,8,172510682.73495296,130754785.53125
5104,2016,8,172528867.2462963,130857525.703125
5112,2016,8,172510682.73495296,131421372.484375
5120,2016,8,172510682.73495296,132265756.28125
5128,2016,8,172890023.5416373,132811444.515625
5136,2016,8,173052583.19318092,130152766.671875
5144,2016,8,173986884.7465026,135606828.375
5152,2016,8,174146555.03368962,128816630.09375
5160,2016,8,174037972.2101949,126553011.46875
5168,2016,8,174565019.14268175,141929104.890625
5176,2016,8,306728450.4972479,244804381.0625
5184,2016,8,179425767.69528237,164608674.25
5192,2016,8,178129637.1672391,142238917.625
5200,2016,8,179875056.4488759,152091723.890625
5208,2016,8,185885027.2203579,231377258.8125
5216,2016,8,196345535.4299112,202800330.859375
5224,2016,8,216581941.28026333,114300033.9375
5232,2016,8,243829352.09827104,102593188.984375
5240,2016,8,177553973.93050742,59996937.625
5248,2016,8,211827025.42492384,69822604.84375
5256,2016,8,1186667745.872644,363589465.640625
5264,2016,8,583444046.2386413,110875454.625
5272,2016,8,6676288608.48494,8131018256.375
5280,2016,8,61391646.79777706,260128655.390625
2048,2024,8,71766327.66254196,891955066.2890625
2056,2024,8,229167561.16826347,1451540605.9296875
2064,2024,8,206551367.67451754,865872631.2773438
2072,2024,8,199825114.73527652,1138890137.2929688
2080,2024,8,188308666.31505007,1088862734.96875
2088,2024,8,167767683.63487706,1321902780.921875
2096,2024,8,171389452.13707164,1063904005.09375
2104,2024,8,170189447.29724768,1192283182.0703125
2112,2024,8,171664370.176443,1041637057.4804688
2120,2024,8,699714690.1492019,5770060461.5
2128,2024,8,16603241999.681015,13066429219.054688
2136,2024,8,690798528.5960153,7985895210.9296875
2144,2024,8,284368969.36212176,1318693249.4335938
2152,2024,8,205658481.69278443,112351847.9296875
2160,2024,8,290225426.7540825,472538819.04296875
2168,2024,8,202681369.02081633,1108811651.84375
2176,2024,8,263724668.27268663,504330374.25390625
2184,2024,8,509167002.2609884,1190918191.4101562
2192,2024,8,680380033.3215554,2027232408.4101562
2200,2024,8,2076358645.9089186,9327531.80078125
2208,2024,8,447514690.94118196,2136325263.3710938
2216,2024,8,878699573.3156143,2579108423.6054688
2224,2024,8,357135237.2719399,206272050.8828125
2232,2024,8,372277486.7158889,122943427.36328125
2240,2024,8,206977838.58757383,587197009.2851562
2248,2024,8,673227078.9475639,1075673713.8945312
2256,2024,8,845387725.9205275,778499709.1601562
2264,2024,8,774933699.8751827,1183866289.640625
2272,2024,8,1510418998.4038131,1254397729.3984375
2280,2024,8,2728722518.781235,1286989173.7890625
2288,2024,8,766133018.356823,966096727.0742188
2296,2024,8,1488260483.6683586,983267902.0625
2304,2024,8,1566894255.184148,1351513845.8007812
2312,2024,8,1303674033.2176323,986291186.6328125
2320,2024,8,1000155065.757883,622878160.6523438
2328,2024,8,466847446.322806,1140489342.0351562
2336,2024,8,1377245235.552307,913154067.2109375
2344,2024,8,652441205.577183,125520907.421875
2352,2024,8,415551934.3742877,2015586178.59375
2360,2024,8,6198672619.1128235,3996484837.1640625
2368,2024,8,1449404234.2386332,2621592962.53125
3288,2024,8,179643938.60031676,16820665.32421875
3296,2024,8,33872370.41516463,14674944.19140625
3304,2024,8,47401296.339954056,8964229.44921875
3312,2024,8,53776936.56694886,14627770.494140625
3320,2024,8,41619663.31176121,43002489.76953125
3328,2024,8,205587214.10953894,86268587.83398438
3336,2024,8,36761064.99592714,67000608.767578125
3344,2024,8,35501161.42998783,4988826.03515625
3352,2024,8,53313637.45765883,11679301.7890625
3360,2024,8,488640202.16663325,29199017.62890625
3368,2024,8,108131431.69929253,57965461.341796875
3376,2024,8,37899851.64378816,92980483.796875
3384,2024,8,268571202.86805874,168207445.30859375
3392,2024,8,436886165.7139094,139345988.93164062
3400,2024,8,571452418.0248924,316392873.4824219
3408,2024,8,488547546.0452294,321226833.2636719
3416,2024,8,1058830315.6574011,754464079.9199219
3424,2024,8,526305720.01681376,733508594.5976562
3432,2024,8,1421352229.5691457,769444308.0195312
3440,2024,8,1015991859.0407764,333160958.5175781
3448,2024,8,1397320145.609595,983505705.1914062
3456,2024,8,3364400388.16128,611921756.0097656
3464,2024,8,1832719521.06468,5674920780.197266
3472,2024,8,17284345192.634693,12783473887.851562
3480,2024,8,2066921478.9144058,2073509564.0292969
3488,2024,8,3035647268.3580985,2066214322.2910156
3496,2024,8,2372509297.4685974,1160785397.7441406
3504,2024,8,923746660.9868575,731246616.1777344
3512,2024,8,1770446966.1904378,1684942608.6875
3520,2024,8,3190649061.395938,2399133657.1972656
3528,2024,8,1627749425.6293209,209145938.96679688
3536,2024,8,257939463.32668748,11467669.900390625
3544,2024,8,54493532.791118145,1049535633.171875
4704,2024,8,79158994.60639393,245485151.859375
4712,2024,8,169516756.4504638,41215164.171875
4720,2024,8,173761406.60578218,19892873.0
4728,2024,8,172510682.73495296,77792868.140625
4736,2024,8,173117610.78293723,135989689.3125
4744,2024,8,173704386.47175458,127625564.40625
4752,2024,8,172659088.74556068,129054890.359375
4760,2024,8,172510682.73495296,122165242.796875
4768,2024,8,172722875.91435325,131815741.515625
4776,2024,8,271508991.6659424,195969772.0
4784,2024,8,176115242.26487416,205662769.015625
4792,2024,8,172799794.66354254,204317447.71875
4800,2024,8,234083787.8937392,184788714.125
4808,2024,8,177622107.65739545,33243285.921875
4816,2024,8,173040122.68210077,160687425.5
4824,2024,8,172510682.73495296,79103592.046875
4832,2024,8,172510682.73495296,76570650.046875
4840,2024,8,172545410.74841228,47218473.828125
4848,2024,8,172510682.73495296,78134787.328125
4856,2024,8,172510682.73495296,69888800.28125
4864,2024,8,172510682.73495296,27854551.078125
4872,2024,8,172510682.73495296,1464986.96875
4880,2024,8,173513757.91081277,15618401.890625
4888,2024,8,172510682.73495296,68022006.796875
4896,2024,8,172510682.73495296,109357318.0625
4904,2024,8,172510682.73495296,33523485.53125
4912,2024,8,172510682.73495296,6025789.828125
4920,2024,8,172510682.73495296,11024256.3125
4928,2024,8,172510682.73495296,208088562.109375
4936,2024,8,172510682.73495296,232071433.65625
4944,2024,8,172539601.47703472,156353303.75
4952,2024,8,172510682.73495296,123025610.828125
4960,2024,8,172510682.73495296,125561942.515625
4968,2024,8,203922868.08477712,139155242.90625
4976,2024,8,173756117.63294822,144637772.671875
4984,2024,8,173162732.75373888,136713713.375
4992,2024,8,172807768.48139217,132396798.671875
5000,2024,8,172510682.73495296,130586523.21875
5008,2024,8,172510682.73495296,127858524.28125
5016,2024,8,172824789.4209268,124984929.15625
5024,2024,8,172633422.15031612,123873279.46875
5032,2024,8,172510682.73495296,123944867.296875
5040,2024,8,172510682.73495296,124922355.875
5048,2024,8,172510682.73495296,127532473.484375
5056,2024,8,172510682.73495296,130925701.140625
5064,2024,8,172510682.73495296,133119800.265625
5072,2024,8,172532303.94489798,133201654.75
5080,2024,8,172580478.96040258,132075889.34375
5088,2024,8,172510682.73495296,130283955.453125
5096,2024,8,173178300.21677268,129294161.109375
5104,2024,8,172522080.61633673,128591003.140625
5112,2024,8,172510682.73495296,129461252.71875
5120,2024,8,172689028.84787443,131663005.671875
5128,2024,8,178442473.1729089,135838520.875
5136,2024,8,173551120.4419156,138438547.640625
5144,2024,8,232460855.25213888,158965830.890625
5152,2024,8,173924170.0100186,141054018.15625
5160,2024,8,177288068.57687,129030631.71875
5168,2024,8,176191838.31357452,147444472.828125
5176,2024,8,405652317.886332,256184147.4375
5184,2024,8,175509548.41918898,167139206.78125
5192,2024,8,204613948.3053469,162444695.9375
5200,2024,8,322790063.620659,284656678.984375
5208,2024,8,1042750409.238736,518226926.53125
5216,2024,8,315719307.988439,358367659.53125
5224,2024,8,221457297.2922469,177907386.5625
5232,2024,8,479222206.536677,493921880.3125
5240,2024,8,994261582.4152626,39922018.375
5248,2024,8,308870641.9750161,97227239.5
5256,2024,8,2738000229.755697,926348296.375
5264,2024,8,923486504.8945321,4073498562.25
5272,2024,8,35748228670.72925,24353016730.296875
