group,group_name,freq,period,measure,currency,currency_name,usd,share_pct
G001,World,Q,1999-Q4,allocated,JPY,Japanese yen,87938694898.2778,6.3737320025953
G001,World,Q,1999-Q4,allocated,OTH,Other currencies,22033790525.9205,1.59699295032739
G001,World,Q,1999-Q4,allocated,TOTAL,All currencies,1379704933663.2,77.3938524700262
G001,World,Q,1999-Q4,allocated,USD,U.S. dollar,979782716126.656,71.0139314733965
G001,World,Q,1999-Q4,total,TOTAL,All currencies,1782706106014.75,
G001,World,Q,1999-Q4,unallocated,TOTAL,All currencies,403001172351.545,22.6061475299738
G001,World,Q,2000-Q1,allocated,CHF,Swiss franc,5505958025.04969,0.305566067237065
G001,World,Q,2000-Q1,allocated,EUR,Euro,297939516535.156,16.534852958916
G001,World,Q,2000-Q1,allocated,GBP,Pound sterling,68573693023.2167,3.80565808850985
G001,World,Q,2000-Q1,allocated,JPY,Japanese yen,108165729207.653,6.0029110889405
G001,World,Q,2000-Q1,allocated,OTH,Other currencies,46028486753.1814,2.55445893594803
G001,World,Q,2000-Q1,allocated,TOTAL,All currencies,1801887910799.35,100.0
G001,World,Q,2000-Q1,allocated,USD,U.S. dollar,1275674527255.1,70.7965528604486
G001,World,Q,2000-Q1,total,TOTAL,All currencies,1801887910799.35,
G001,World,Q,2000-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2000-Q2,allocated,CHF,Swiss franc,3849358847.3527,0.208569363826617
G001,World,Q,2000-Q2,allocated,EUR,Euro,309563569010.718,16.7730469443933
G001,World,Q,2000-Q2,allocated,GBP,Pound sterling,60518590147.5367,3.27907174864619
G001,World,Q,2000-Q2,allocated,JPY,Japanese yen,125902307026.585,6.82175009453778
G001,World,Q,2000-Q2,allocated,OTH,Other currencies,41376304741.8623,2.24188751938297
G001,World,Q,2000-Q2,allocated,TOTAL,All currencies,1845601279463.39,100.0
G001,World,Q,2000-Q2,allocated,USD,U.S. dollar,1304391149689.34,70.6756743292132
G001,World,Q,2000-Q2,total,TOTAL,All currencies,1845601279463.39,
G001,World,Q,2000-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2000-Q3,allocated,CHF,Swiss franc,4262416543.73772,0.228059718582468
G001,World,Q,2000-Q3,allocated,EUR,Euro,306925068641.001,16.4219625327352
G001,World,Q,2000-Q3,allocated,GBP,Pound sterling,61863604154.3938,3.30999938865111
G001,World,Q,2000-Q3,allocated,JPY,Japanese yen,131825065379.723,7.05327295071261
G001,World,Q,2000-Q3,allocated,OTH,Other currencies,43800236150.4766,2.3435226069116
G001,World,Q,2000-Q3,allocated,TOTAL,All currencies,1868991407264.41,100.0
G001,World,Q,2000-Q3,allocated,USD,U.S. dollar,1320315016395.08,70.643182802407
G001,World,Q,2000-Q3,total,TOTAL,All currencies,1868991407264.41,
G001,World,Q,2000-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2000-Q4,allocated,CHF,Swiss franc,5806167655.40092,0.300435722773635
G001,World,Q,2000-Q4,allocated,EUR,Euro,338918134136.294,17.5370606971042
G001,World,Q,2000-Q4,allocated,GBP,Pound sterling,65957756607.4026,3.41293387565885
G001,World,Q,2000-Q4,allocated,JPY,Japanese yen,126811281269.99,6.56175315722423
G001,World,Q,2000-Q4,allocated,OTH,Other currencies,47299747538.1753,2.44748940816813
G001,World,Q,2000-Q4,allocated,TOTAL,All currencies,1932582318040.66,100.0
G001,World,Q,2000-Q4,allocated,USD,U.S. dollar,1347789230833.39,69.7403271390709
G001,World,Q,2000-Q4,total,TOTAL,All currencies,1932582318040.66,
G001,World,Q,2000-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2001-Q1,allocated,CHF,Swiss franc,5363805204.57341,0.277286854191542
G001,World,Q,2001-Q1,allocated,EUR,Euro,333212584650.388,17.225731705536
G001,World,Q,2001-Q1,allocated,GBP,Pound sterling,65532539266.8371,3.38776502267296
G001,World,Q,2001-Q1,allocated,JPY,Japanese yen,114931212391.529,5.94147496357515
G001,World,Q,2001-Q1,allocated,OTH,Other currencies,48701335395.3054,2.51766042420354
G001,World,Q,2001-Q1,allocated,TOTAL,All currencies,1934388566746.93,100.0
G001,World,Q,2001-Q1,allocated,USD,U.S. dollar,1366647089838.29,70.6500810298208
G001,World,Q,2001-Q1,total,TOTAL,All currencies,1934388566746.93,
G001,World,Q,2001-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2001-Q2,allocated,CHF,Swiss franc,5292357641.33826,0.272253200877856
G001,World,Q,2001-Q2,allocated,EUR,Euro,333446213309.199,17.1533756874137
G001,World,Q,2001-Q2,allocated,GBP,Pound sterling,60775338440.1922,3.12644789829308
G001,World,Q,2001-Q2,allocated,JPY,Japanese yen,112683345072.741,5.79673624889796
G001,World,Q,2001-Q2,allocated,OTH,Other currencies,43755010399.5463,2.25087615823107
G001,World,Q,2001-Q2,allocated,TOTAL,All currencies,1943910163139.88,100.0
G001,World,Q,2001-Q2,allocated,USD,U.S. dollar,1387957898276.86,71.4003108062864
G001,World,Q,2001-Q2,total,TOTAL,All currencies,1943910163139.88,
G001,World,Q,2001-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2001-Q3,allocated,CHF,Swiss franc,5174597584.30435,0.25357370651392
G001,World,Q,2001-Q3,allocated,EUR,Euro,366636564870.473,17.9664971397453
G001,World,Q,2001-Q3,allocated,GBP,Pound sterling,62633836368.4895,3.06928099864589
G001,World,Q,2001-Q3,allocated,JPY,Japanese yen,116793592349.466,5.72330188514773
G001,World,Q,2001-Q3,allocated,OTH,Other currencies,45384154109.7889,2.22398514804804
G001,World,Q,2001-Q3,allocated,TOTAL,All currencies,2040668039065.91,100.0
G001,World,Q,2001-Q3,allocated,USD,U.S. dollar,1444045293783.39,70.7633611218991
G001,World,Q,2001-Q3,total,TOTAL,All currencies,2040668039065.91,
G001,World,Q,2001-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2001-Q4,allocated,CHF,Swiss franc,5020051683.98395,0.243598164527768
G001,World,Q,2001-Q4,allocated,EUR,Euro,379290717048.307,18.405093873867
G001,World,Q,2001-Q4,allocated,GBP,Pound sterling,64033903590.2878,3.10724716877079
G001,World,Q,2001-Q4,allocated,JPY,Japanese yen,111184156932.065,5.39521468267518
G001,World,Q,2001-Q4,allocated,OTH,Other currencies,42559091785.3752,2.06518125619349
G001,World,Q,2001-Q4,allocated,TOTAL,All currencies,2060792080973.05,100.0
G001,World,Q,2001-Q4,allocated,USD,U.S. dollar,1458704159933.03,70.7836648539658
G001,World,Q,2001-Q4,total,TOTAL,All currencies,2060792080973.05,
G001,World,Q,2001-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2002-Q1,allocated,CHF,Swiss franc,6199582319.44258,0.296080925755089
G001,World,Q,2002-Q1,allocated,EUR,Euro,398762149987.151,19.0441646615479
G001,World,Q,2002-Q1,allocated,GBP,Pound sterling,68925218991.1017,3.29174476524937
G001,World,Q,2002-Q1,allocated,JPY,Japanese yen,98221890188.4839,4.69090120558893
G001,World,Q,2002-Q1,allocated,OTH,Other currencies,45297098417.7641,2.16330812988654
G001,World,Q,2002-Q1,allocated,TOTAL,All currencies,2093881023788.31,100.0
G001,World,Q,2002-Q1,allocated,USD,U.S. dollar,1476475083884.37,70.5138003119722
G001,World,Q,2002-Q1,total,TOTAL,All currencies,2093881023788.31,
G001,World,Q,2002-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2002-Q2,allocated,CHF,Swiss franc,6443968160.49239,0.286419187296188
G001,World,Q,2002-Q2,allocated,EUR,Euro,451908274940.802,20.086257041822
G001,World,Q,2002-Q2,allocated,GBP,Pound sterling,73237281314.4827,3.25522443181557
G001,World,Q,2002-Q2,allocated,JPY,Japanese yen,139764855075.613,6.21221818704142
G001,World,Q,2002-Q2,allocated,OTH,Other currencies,52967083184.9283,2.35426193013926
G001,World,Q,2002-Q2,allocated,TOTAL,All currencies,2249838155510.38,100.0
G001,World,Q,2002-Q2,allocated,USD,U.S. dollar,1525516692834.06,67.8056192218856
G001,World,Q,2002-Q2,total,TOTAL,All currencies,2249838155510.38,
G001,World,Q,2002-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2002-Q3,allocated,CHF,Swiss franc,7048929909.42075,0.303467291983549
G001,World,Q,2002-Q3,allocated,EUR,Euro,491325616506.282,21.152324713009
G001,World,Q,2002-Q3,allocated,GBP,Pound sterling,83328140527.503,3.58740482269655
G001,World,Q,2002-Q3,allocated,JPY,Japanese yen,134236541537.514,5.779089914227
G001,World,Q,2002-Q3,allocated,OTH,Other currencies,57699676639.7359,2.48405996983817
G001,World,Q,2002-Q3,allocated,TOTAL,All currencies,2322797248872.17,100.0
G001,World,Q,2002-Q3,allocated,USD,U.S. dollar,1549158343751.72,66.6936532882457
G001,World,Q,2002-Q3,total,TOTAL,All currencies,2322797248872.17,
G001,World,Q,2002-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2002-Q4,allocated,CHF,Swiss franc,9477399431.61201,0.391308283066066
G001,World,Q,2002-Q4,allocated,EUR,Euro,555199436111.847,22.923391556076
G001,World,Q,2002-Q4,allocated,GBP,Pound sterling,88953596951.5296,3.67276693852855
G001,World,Q,2002-Q4,allocated,JPY,Japanese yen,135716145567.5,5.60352576564664
G001,World,Q,2002-Q4,allocated,OTH,Other currencies,59818502170.5968,2.46982049758122
G001,World,Q,2002-Q4,allocated,TOTAL,All currencies,2421977719805.11,100.0
G001,World,Q,2002-Q4,allocated,USD,U.S. dollar,1572812639572.02,64.9391869591015
G001,World,Q,2002-Q4,total,TOTAL,All currencies,2421977719805.11,
G001,World,Q,2002-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2003-Q1,allocated,CHF,Swiss franc,6167698503.43234,0.244837072749828
G001,World,Q,2003-Q1,allocated,EUR,Euro,570737030409.681,22.6563577577068
G001,World,Q,2003-Q1,allocated,GBP,Pound sterling,87936940922.0147,3.49080344798615
G001,World,Q,2003-Q1,allocated,JPY,Japanese yen,153393567539.557,6.08921334824294
G001,World,Q,2003-Q1,allocated,OTH,Other currencies,73120277710.6207,2.90263130458794
G001,World,Q,2003-Q1,allocated,TOTAL,All currencies,2519103187340.6,100.0
G001,World,Q,2003-Q1,allocated,USD,U.S. dollar,1627747672255.29,64.6161570687263
G001,World,Q,2003-Q1,total,TOTAL,All currencies,2519103187340.6,
G001,World,Q,2003-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2003-Q2,allocated,CHF,Swiss franc,5949631608.57969,0.221573258514436
G001,World,Q,2003-Q2,allocated,EUR,Euro,620966591215.667,23.1257328345919
G001,World,Q,2003-Q2,allocated,GBP,Pound sterling,94091097359.3271,3.50409443990468
G001,World,Q,2003-Q2,allocated,JPY,Japanese yen,147962505911.623,5.51034698106732
G001,World,Q,2003-Q2,allocated,OTH,Other currencies,80189125507.3293,2.98636403142339
G001,World,Q,2003-Q2,allocated,TOTAL,All currencies,2685175841376.2,100.0
G001,World,Q,2003-Q2,allocated,USD,U.S. dollar,1736016889773.68,64.6518884544982
G001,World,Q,2003-Q2,total,TOTAL,All currencies,2685175841376.2,
G001,World,Q,2003-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2003-Q3,allocated,CHF,Swiss franc,6735569657.36241,0.236427540020288
G001,World,Q,2003-Q3,allocated,EUR,Euro,646324137805.873,22.6868451713132
G001,World,Q,2003-Q3,allocated,GBP,Pound sterling,99374105621.2703,3.4881645545855
G001,World,Q,2003-Q3,allocated,JPY,Japanese yen,161007941773.682,5.65159497024458
G001,World,Q,2003-Q3,allocated,OTH,Other currencies,86286557195.4784,3.02877402986216
G001,World,Q,2003-Q3,allocated,TOTAL,All currencies,2848893854237.3,100.0
G001,World,Q,2003-Q3,allocated,USD,U.S. dollar,1849165542183.63,64.9081937339743
G001,World,Q,2003-Q3,total,TOTAL,All currencies,2848893854237.3,
G001,World,Q,2003-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2003-Q4,allocated,CHF,Swiss franc,7082821558.94507,0.232921630795454
G001,World,Q,2003-Q4,allocated,EUR,Euro,703419798770.967,23.1322623759487
G001,World,Q,2003-Q4,allocated,GBP,Pound sterling,117685678123.387,3.87014410029142
G001,World,Q,2003-Q4,allocated,JPY,Japanese yen,186424310260.811,6.13064355843143
G001,World,Q,2003-Q4,allocated,OTH,Other currencies,94239646585.9528,3.09911127729395
G001,World,Q,2003-Q4,allocated,TOTAL,All currencies,3040860367822.61,100.0
G001,World,Q,2003-Q4,allocated,USD,U.S. dollar,1932008112522.55,63.534917057239
G001,World,Q,2003-Q4,total,TOTAL,All currencies,3040860367822.61,
G001,World,Q,2003-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2004-Q1,allocated,CHF,Swiss franc,7926342318.16913,0.238947430591396
G001,World,Q,2004-Q1,allocated,EUR,Euro,722712013001.865,21.7868685999698
G001,World,Q,2004-Q1,allocated,GBP,Pound sterling,132882640946.671,4.00587867011783
G001,World,Q,2004-Q1,allocated,JPY,Japanese yen,211191244697.164,6.36656899968995
G001,World,Q,2004-Q1,allocated,OTH,Other currencies,97343253096.2382,2.93450866478938
G001,World,Q,2004-Q1,allocated,TOTAL,All currencies,3317190855976.73,100.0
G001,World,Q,2004-Q1,allocated,USD,U.S. dollar,2145135361916.62,64.6672276348416
G001,World,Q,2004-Q1,total,TOTAL,All currencies,3317190855976.73,
G001,World,Q,2004-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2004-Q2,allocated,CHF,Swiss franc,8290128784.3105,0.246531866286037
G001,World,Q,2004-Q2,allocated,EUR,Euro,732038131765.513,21.7693514192742
G001,World,Q,2004-Q2,allocated,GBP,Pound sterling,136872338060.935,4.07030986164614
G001,World,Q,2004-Q2,allocated,JPY,Japanese yen,204530462073.763,6.08232728818627
G001,World,Q,2004-Q2,allocated,OTH,Other currencies,100091887194.518,2.97653274058376
G001,World,Q,2004-Q2,allocated,TOTAL,All currencies,3362700696344.03,100.0
G001,World,Q,2004-Q2,allocated,USD,U.S. dollar,2180877748465.0,64.8549468240236
G001,World,Q,2004-Q2,total,TOTAL,All currencies,3362700696344.03,
G001,World,Q,2004-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2004-Q3,allocated,CHF,Swiss franc,6911944026.67281,0.199459623001186
G001,World,Q,2004-Q3,allocated,EUR,Euro,769093272112.551,22.1939086191011
G001,World,Q,2004-Q3,allocated,GBP,Pound sterling,150107471527.791,4.33168723083639
G001,World,Q,2004-Q3,allocated,JPY,Japanese yen,200995852237.126,5.80018541199292
G001,World,Q,2004-Q3,allocated,OTH,Other currencies,105152557369.296,3.03441251398362
G001,World,Q,2004-Q3,allocated,TOTAL,All currencies,3465334949836.79,100.0
G001,World,Q,2004-Q3,allocated,USD,U.S. dollar,2233073852563.35,64.4403466010848
G001,World,Q,2004-Q3,total,TOTAL,All currencies,3465334949836.79,
G001,World,Q,2004-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2004-Q4,allocated,CHF,Swiss franc,7886062791.59622,0.208960983814368
G001,World,Q,2004-Q4,allocated,EUR,Euro,873466113066.413,23.1446722069437
G001,World,Q,2004-Q4,allocated,GBP,Pound sterling,173075454830.532,4.58606763238653
G001,World,Q,2004-Q4,allocated,JPY,Japanese yen,213297410983.39,5.65184909403001
G001,World,Q,2004-Q4,allocated,OTH,Other currencies,116446267104.915,3.08553547933754
G001,World,Q,2004-Q4,allocated,TOTAL,All currencies,3773940305814.15,100.0
G001,World,Q,2004-Q4,allocated,USD,U.S. dollar,2389768997037.3,63.3229146034879
G001,World,Q,2004-Q4,total,TOTAL,All currencies,3773940305814.15,
G001,World,Q,2004-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2005-Q1,allocated,CHF,Swiss franc,8028559124.52228,0.202516690650509
G001,World,Q,2005-Q1,allocated,EUR,Euro,915696130476.652,23.0980113753154
G001,World,Q,2005-Q1,allocated,GBP,Pound sterling,185579048638.512,4.68114567027959
G001,World,Q,2005-Q1,allocated,JPY,Japanese yen,191705924710.653,4.83569328547569
G001,World,Q,2005-Q1,allocated,OTH,Other currencies,118035549677.623,2.97739214833872
G001,World,Q,2005-Q1,allocated,TOTAL,All currencies,3964393798226.48,100.0
G001,World,Q,2005-Q1,allocated,USD,U.S. dollar,2545348585598.52,64.2052408299401
G001,World,Q,2005-Q1,total,TOTAL,All currencies,3964393798226.48,
G001,World,Q,2005-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2005-Q2,allocated,CHF,Swiss franc,7240649412.68405,0.177872000382408
G001,World,Q,2005-Q2,allocated,EUR,Euro,924033886815.286,22.6995876338169
G001,World,Q,2005-Q2,allocated,GBP,Pound sterling,189393859712.293,4.65260265580003
G001,World,Q,2005-Q2,allocated,JPY,Japanese yen,192329635421.261,4.7247221948449
G001,World,Q,2005-Q2,allocated,OTH,Other currencies,124658771316.821,3.06233650540975
G001,World,Q,2005-Q2,allocated,TOTAL,All currencies,4070707810738.81,100.0
G001,World,Q,2005-Q2,allocated,USD,U.S. dollar,2633051008060.47,64.682879009746
G001,World,Q,2005-Q2,total,TOTAL,All currencies,4070707810738.81,
G001,World,Q,2005-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2005-Q3,allocated,CHF,Swiss franc,8043729621.42567,0.191638504945211
G001,World,Q,2005-Q3,allocated,EUR,Euro,937573247947.718,22.3372917750411
G001,World,Q,2005-Q3,allocated,GBP,Pound sterling,195203677297.143,4.65064623472533
G001,World,Q,2005-Q3,allocated,JPY,Japanese yen,192874937425.496,4.59516497809283
G001,World,Q,2005-Q3,allocated,OTH,Other currencies,134891703349.423,3.21373859839095
G001,World,Q,2005-Q3,allocated,TOTAL,All currencies,4197345217092.65,100.0
G001,World,Q,2005-Q3,allocated,USD,U.S. dollar,2728757921451.44,65.0115199088046
G001,World,Q,2005-Q3,total,TOTAL,All currencies,4197345217092.65,
G001,World,Q,2005-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2005-Q4,allocated,CHF,Swiss franc,8945550776.87147,0.205158020437379
G001,World,Q,2005-Q4,allocated,EUR,Euro,954441095801.478,21.8892330637684
G001,World,Q,2005-Q4,allocated,GBP,Pound sterling,206977277283.394,4.74683443670868
G001,World,Q,2005-Q4,allocated,JPY,Japanese yen,209245182787.813,4.79884677395107
G001,World,Q,2005-Q4,allocated,OTH,Other currencies,151386178421.871,3.47190345919347
G001,World,Q,2005-Q4,allocated,TOTAL,All currencies,4360322232491.98,100.0
G001,World,Q,2005-Q4,allocated,USD,U.S. dollar,2829326947420.55,64.888024245941
G001,World,Q,2005-Q4,total,TOTAL,All currencies,4360322232491.98,
G001,World,Q,2005-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2006-Q1,allocated,CHF,Swiss franc,9638849713.1958,0.21106655629837
G001,World,Q,2006-Q1,allocated,EUR,Euro,1010690509506.48,22.1315791481771
G001,World,Q,2006-Q1,allocated,GBP,Pound sterling,230054942540.95,5.03762439776006
G001,World,Q,2006-Q1,allocated,JPY,Japanese yen,199057662170.575,4.35886195026249
G001,World,Q,2006-Q1,allocated,OTH,Other currencies,154229233418.234,3.37723215391135
G001,World,Q,2006-Q1,allocated,TOTAL,All currencies,4566734722089.28,100.0
G001,World,Q,2006-Q1,allocated,USD,U.S. dollar,2963063524739.85,64.8836357935906
G001,World,Q,2006-Q1,total,TOTAL,All currencies,4566734722089.28,
G001,World,Q,2006-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2006-Q2,allocated,CHF,Swiss franc,9623035544.7033,0.200388394432645
G001,World,Q,2006-Q2,allocated,EUR,Euro,1078474280992.75,22.4579581568719
G001,World,Q,2006-Q2,allocated,GBP,Pound sterling,250025290910.004,5.20648254703661
G001,World,Q,2006-Q2,allocated,JPY,Japanese yen,212969121249.774,4.43483140769063
G001,World,Q,2006-Q2,allocated,OTH,Other currencies,172360938067.918,3.58921376543659
G001,World,Q,2006-Q2,allocated,TOTAL,All currencies,4802192049069.9,100.0
G001,World,Q,2006-Q2,allocated,USD,U.S. dollar,3078739382304.75,64.1111257285317
G001,World,Q,2006-Q2,total,TOTAL,All currencies,4802192049069.9,
G001,World,Q,2006-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2006-Q3,allocated,CHF,Swiss franc,10182645869.0438,0.20390240977639
G001,World,Q,2006-Q3,allocated,EUR,Euro,1103026011838.0,22.0875462774912
G001,World,Q,2006-Q3,allocated,GBP,Pound sterling,261078470655.512,5.22796628617241
G001,World,Q,2006-Q3,allocated,JPY,Japanese yen,217011323679.292,4.34554362550244
G001,World,Q,2006-Q3,allocated,OTH,Other currencies,177025871447.793,3.54485486829174
G001,World,Q,2006-Q3,allocated,TOTAL,All currencies,4993882063586.48,100.0
G001,World,Q,2006-Q3,allocated,USD,U.S. dollar,3225557740096.84,64.5901865327659
G001,World,Q,2006-Q3,total,TOTAL,All currencies,4993882063586.48,
G001,World,Q,2006-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2006-Q4,allocated,CHF,Swiss franc,11327720877.1503,0.213938298852018
G001,World,Q,2006-Q4,allocated,EUR,Euro,1197834919111.86,22.6226235338528
G001,World,Q,2006-Q4,allocated,GBP,Pound sterling,280865662495.402,5.30450235240327
G001,World,Q,2006-Q4,allocated,JPY,Japanese yen,238286045532.662,4.50033257124684
G001,World,Q,2006-Q4,allocated,OTH,Other currencies,195451144234.597,3.69134142337283
G001,World,Q,2006-Q4,allocated,TOTAL,All currencies,5294854141560.56,100.0
G001,World,Q,2006-Q4,allocated,USD,U.S. dollar,3371088649308.89,63.6672618202723
G001,World,Q,2006-Q4,total,TOTAL,All currencies,5294854141560.56,
G001,World,Q,2006-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2007-Q1,allocated,CHF,Swiss franc,13604355371.6278,0.241546638622463
G001,World,Q,2007-Q1,allocated,EUR,Euro,1311661010853.89,23.2886674545895
G001,World,Q,2007-Q1,allocated,GBP,Pound sterling,287691643583.762,5.10799281326877
G001,World,Q,2007-Q1,allocated,JPY,Japanese yen,217883188861.106,3.86853698275938
G001,World,Q,2007-Q1,allocated,OTH,Other currencies,216108492372.167,3.83702707583852
G001,World,Q,2007-Q1,allocated,TOTAL,All currencies,5632185754773.19,100.0
G001,World,Q,2007-Q1,allocated,USD,U.S. dollar,3585237063730.64,63.6562290349214
G001,World,Q,2007-Q1,total,TOTAL,All currencies,5632185754773.19,
G001,World,Q,2007-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2007-Q2,allocated,CHF,Swiss franc,12375101713.3154,0.207525482289555
G001,World,Q,2007-Q2,allocated,EUR,Euro,1366544711373.03,22.9164056076231
G001,World,Q,2007-Q2,allocated,GBP,Pound sterling,326516437451.256,5.4755494320204
G001,World,Q,2007-Q2,allocated,JPY,Japanese yen,238501000315.828,3.99956592387661
G001,World,Q,2007-Q2,allocated,OTH,Other currencies,238665215061.935,4.00231973917239
G001,World,Q,2007-Q2,allocated,TOTAL,All currencies,5963172125555.54,100.0
G001,World,Q,2007-Q2,allocated,USD,U.S. dollar,3780569659640.18,63.3986338150179
G001,World,Q,2007-Q2,total,TOTAL,All currencies,5963172125555.54,
G001,World,Q,2007-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2007-Q3,allocated,CHF,Swiss franc,14785292375.5277,0.23457377501697
G001,World,Q,2007-Q3,allocated,EUR,Euro,1498286838271.28,23.7708386675709
G001,World,Q,2007-Q3,allocated,GBP,Pound sterling,336513772974.167,5.33890734568154
G001,World,Q,2007-Q3,allocated,JPY,Japanese yen,241839107420.71,3.83686104634003
G001,World,Q,2007-Q3,allocated,OTH,Other currencies,258784765059.882,4.10570976313274
G001,World,Q,2007-Q3,allocated,TOTAL,All currencies,6303045757974.46,100.0
G001,World,Q,2007-Q3,allocated,USD,U.S. dollar,3952835981872.9,62.7131094022578
G001,World,Q,2007-Q3,total,TOTAL,All currencies,6303045757974.46,
G001,World,Q,2007-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2007-Q4,allocated,CHF,Swiss franc,14413957023.4176,0.214808160996282
G001,World,Q,2007-Q4,allocated,EUR,Euro,1564998522686.73,23.3228428580763
G001,World,Q,2007-Q4,allocated,GBP,Pound sterling,380072104454.347,5.66413439912333
G001,World,Q,2007-Q4,allocated,JPY,Japanese yen,279915171339.934,4.17151675232578
G001,World,Q,2007-Q4,allocated,OTH,Other currencies,270088080714.233,4.02506569368718
G001,World,Q,2007-Q4,allocated,TOTAL,All currencies,6710153355703.79,100.0
G001,World,Q,2007-Q4,allocated,USD,U.S. dollar,4200665519485.13,62.6016321357911
G001,World,Q,2007-Q4,total,TOTAL,All currencies,6710153355703.79,
G001,World,Q,2007-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2008-Q1,allocated,CHF,Swiss franc,16600190922.3376,0.229035772252225
G001,World,Q,2008-Q1,allocated,EUR,Euro,1686303000266.37,23.2662209563831
G001,World,Q,2008-Q1,allocated,GBP,Pound sterling,379024149659.545,5.22946327699782
G001,World,Q,2008-Q1,allocated,JPY,Japanese yen,310518508812.509,4.28427882529844
G001,World,Q,2008-Q1,allocated,OTH,Other currencies,285199022054.175,3.93494138515361
G001,World,Q,2008-Q1,allocated,TOTAL,All currencies,7247859475879.88,100.0
G001,World,Q,2008-Q1,allocated,USD,U.S. dollar,4570214604164.95,63.0560597839148
G001,World,Q,2008-Q1,total,TOTAL,All currencies,7247859475879.88,
G001,World,Q,2008-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2008-Q2,allocated,CHF,Swiss franc,18303360655.2099,0.245143513084014
G001,World,Q,2008-Q2,allocated,EUR,Euro,1740384493065.73,23.3095974440975
G001,World,Q,2008-Q2,allocated,GBP,Pound sterling,398043096867.129,5.33113480977463
G001,World,Q,2008-Q2,allocated,JPY,Japanese yen,329008076084.684,4.40652386868937
G001,World,Q,2008-Q2,allocated,OTH,Other currencies,299523600045.943,4.01162764314179
G001,World,Q,2008-Q2,allocated,TOTAL,All currencies,7466385883495.53,100.0
G001,World,Q,2008-Q2,allocated,USD,U.S. dollar,4681123256776.83,62.6959727212127
G001,World,Q,2008-Q2,total,TOTAL,All currencies,7466385883495.53,
G001,World,Q,2008-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2008-Q3,allocated,CHF,Swiss franc,18529909763.8284,0.246914547932734
G001,World,Q,2008-Q3,allocated,EUR,Euro,1667604883167.84,22.2211500814526
G001,World,Q,2008-Q3,allocated,GBP,Pound sterling,392619194792.917,5.2317249370122
G001,World,Q,2008-Q3,allocated,JPY,Japanese yen,328034174830.67,4.37111734580125
G001,World,Q,2008-Q3,allocated,OTH,Other currencies,299744282163.837,3.99414918200952
G001,World,Q,2008-Q3,allocated,TOTAL,All currencies,7504584042928.28,100.0
G001,World,Q,2008-Q3,allocated,USD,U.S. dollar,4798051598209.18,63.9349439057916
G001,World,Q,2008-Q3,total,TOTAL,All currencies,7504584042928.28,
G001,World,Q,2008-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2008-Q4,allocated,CHF,Swiss franc,16773486016.0933,0.22809669263497
G001,World,Q,2008-Q4,allocated,EUR,Euro,1722013962377.98,23.4170576773844
G001,World,Q,2008-Q4,allocated,GBP,Pound sterling,361010830753.903,4.90925836295223
