cp_iso2,period,position,currency,usd_mn
IS,2011-Q1,liabilities,USD,937.0
IS,2011-Q2,liabilities,USD,1003.0
IS,2011-Q3,liabilities,USD,698.0
IS,2011-Q4,liabilities,USD,811.0
IS,2012-Q1,liabilities,USD,950.0
IS,2012-Q2,liabilities,USD,971.254
IS,2012-Q3,liabilities,USD,1421.871
IS,2012-Q4,liabilities,USD,1345.552
IS,2013-Q1,liabilities,USD,2010.145
IS,2013-Q2,liabilities,USD,2868.158
IS,2013-Q3,liabilities,USD,2326.949
IS,2013-Q4,liabilities,USD,2206.797
IS,2014-Q1,liabilities,USD,2363.191
IS,2014-Q2,liabilities,USD,2378.122
IS,2014-Q3,liabilities,USD,2307.079
IS,2014-Q4,liabilities,USD,1947.763
IS,2015-Q1,liabilities,USD,2135.256
IS,2015-Q2,liabilities,USD,2257.041
IS,2015-Q3,liabilities,USD,2016.85
IS,2015-Q4,liabilities,USD,2127.619
IS,2016-Q1,liabilities,USD,1639.333
IS,2016-Q2,liabilities,USD,1481.815
IS,2016-Q3,liabilities,USD,1403.824
IS,2016-Q4,liabilities,USD,1576.455
IS,2017-Q1,liabilities,USD,1630.448
IS,2017-Q2,liabilities,USD,1637.303
IS,2017-Q3,liabilities,USD,790.327
IS,2017-Q4,liabilities,USD,791.203
IS,2018-Q1,liabilities,USD,1082.553
IS,2018-Q2,liabilities,USD,960.866
IS,2018-Q3,liabilities,USD,915.561
IS,2018-Q4,liabilities,USD,770.129
IS,2019-Q1,liabilities,USD,945.302
IS,2019-Q2,liabilities,USD,871.008
IS,2019-Q3,liabilities,USD,694.013
IS,2019-Q4,liabilities,USD,695.68
IS,2020-Q1,liabilities,USD,823.25
IS,2020-Q2,liabilities,USD,786.282
IS,2020-Q3,liabilities,USD,757.878
IS,2020-Q4,liabilities,USD,697.17
IS,2021-Q1,liabilities,USD,771.147
IS,2021-Q2,liabilities,USD,1008.148
IS,2021-Q3,liabilities,USD,1065.228
IS,2021-Q4,liabilities,USD,832.462
IS,2022-Q1,liabilities,USD,1060.176
IS,2022-Q2,liabilities,USD,1349.907
IS,2022-Q3,liabilities,USD,1194.54
IS,2022-Q4,liabilities,USD,1190.533
IS,2023-Q1,liabilities,USD,1057.076
IS,2023-Q2,liabilities,USD,1141.066
IS,2023-Q3,liabilities,USD,1350.787
IS,2023-Q4,liabilities,USD,864.058
IS,2024-Q1,liabilities,USD,734.798
IS,2024-Q2,liabilities,USD,788.215
IS,2024-Q3,liabilities,USD,866.356
IS,2024-Q4,liabilities,USD,872.02
IS,2025-Q1,liabilities,USD,1023.583
IS,2025-Q2,liabilities,USD,896.516
IS,2025-Q3,liabilities,USD,1181.045
IS,2025-Q4,liabilities,USD,922.446
IS,2026-Q1,liabilities,USD,959.952
IT,2000-Q1,liabilities,USD,38330.0
IT,2000-Q2,liabilities,USD,37237.0
IT,2000-Q3,liabilities,USD,31630.0
IT,2000-Q4,liabilities,USD,30449.0
IT,2001-Q1,liabilities,USD,33419.0
IT,2001-Q2,liabilities,USD,32624.0
IT,2001-Q3,liabilities,USD,31678.0
IT,2001-Q4,liabilities,USD,32238.0
IT,2002-Q1,liabilities,USD,31510.0
IT,2002-Q2,liabilities,USD,31326.0
IT,2002-Q3,liabilities,USD,25154.0
IT,2002-Q4,liabilities,USD,29192.0
IT,2003-Q1,liabilities,USD,26677.0
IT,2003-Q2,liabilities,USD,33210.0
IT,2003-Q3,liabilities,USD,30026.0
IT,2003-Q4,liabilities,USD,32772.0
IT,2004-Q1,liabilities,USD,33267.0
IT,2004-Q2,liabilities,USD,33080.0
IT,2004-Q3,liabilities,USD,29326.0
IT,2004-Q4,liabilities,USD,46030.0
IT,2005-Q1,liabilities,USD,46241.0
IT,2005-Q2,liabilities,USD,44033.0
IT,2005-Q3,liabilities,USD,26091.0
IT,2005-Q4,liabilities,USD,26706.0
IT,2006-Q1,liabilities,USD,31067.0
IT,2006-Q2,liabilities,USD,31739.0
IT,2006-Q3,liabilities,USD,30561.0
IT,2006-Q4,liabilities,USD,35165.0
IT,2007-Q1,liabilities,USD,34032.0
IT,2007-Q2,liabilities,USD,32742.0
IT,2007-Q3,liabilities,USD,41733.0
IT,2007-Q4,liabilities,USD,38001.0
IT,2008-Q1,liabilities,USD,40233.0
IT,2008-Q2,liabilities,USD,40567.0
IT,2008-Q3,liabilities,USD,47745.0
IT,2008-Q4,liabilities,USD,38556.0
IT,2009-Q1,liabilities,USD,39277.0
IT,2009-Q2,liabilities,USD,40733.0
IT,2009-Q3,liabilities,USD,36908.5
IT,2009-Q4,liabilities,USD,39682.0
IT,2010-Q1,liabilities,USD,37141.0
IT,2010-Q2,liabilities,USD,38701.0
IT,2010-Q3,liabilities,USD,39581.0
IT,2010-Q4,liabilities,USD,39622.0
IT,2011-Q1,liabilities,USD,38991.948
IT,2011-Q2,liabilities,USD,41871.0
IT,2011-Q3,liabilities,USD,45982.0
IT,2011-Q4,liabilities,USD,39676.0
IT,2012-Q1,liabilities,USD,42118.47
IT,2012-Q2,liabilities,USD,39021.884
IT,2012-Q3,liabilities,USD,39554.81
IT,2012-Q4,liabilities,USD,41302.464
IT,2013-Q1,liabilities,USD,48630.048
IT,2013-Q2,liabilities,USD,47772.287
IT,2013-Q3,liabilities,USD,51817.418
IT,2013-Q4,liabilities,USD,50947.816
IT,2014-Q1,liabilities,USD,57217.24
IT,2014-Q2,liabilities,USD,51970.688
IT,2014-Q3,liabilities,USD,53783.745
IT,2014-Q4,liabilities,USD,49659.627
IT,2015-Q1,liabilities,USD,49807.155
IT,2015-Q2,liabilities,USD,48882.605
IT,2015-Q3,liabilities,USD,47370.442
IT,2015-Q4,liabilities,USD,51054.593
IT,2016-Q1,liabilities,USD,48391.851
IT,2016-Q2,liabilities,USD,53948.353
IT,2016-Q3,liabilities,USD,50047.167
IT,2016-Q4,liabilities,USD,50981.272
IT,2017-Q1,liabilities,USD,53489.114
IT,2017-Q2,liabilities,USD,52091.932
IT,2017-Q3,liabilities,USD,52464.648
IT,2017-Q4,liabilities,USD,50316.939
IT,2018-Q1,liabilities,USD,56279.254
IT,2018-Q2,liabilities,USD,56080.83
IT,2018-Q3,liabilities,USD,56666.366
IT,2018-Q4,liabilities,USD,57031.99
IT,2019-Q1,liabilities,USD,55251.714
IT,2019-Q2,liabilities,USD,55631.82
IT,2019-Q3,liabilities,USD,58965.338
IT,2019-Q4,liabilities,USD,59509.876
IT,2020-Q1,liabilities,USD,67493.529
IT,2020-Q2,liabilities,USD,62211.799
IT,2020-Q3,liabilities,USD,56363.443
IT,2020-Q4,liabilities,USD,59150.888
IT,2021-Q1,liabilities,USD,60423.504
IT,2021-Q2,liabilities,USD,64654.656
IT,2021-Q3,liabilities,USD,63661.696
IT,2021-Q4,liabilities,USD,65550.126
IT,2022-Q1,liabilities,USD,69184.583
IT,2022-Q2,liabilities,USD,72220.816
IT,2022-Q3,liabilities,USD,73680.382
IT,2022-Q4,liabilities,USD,72005.182
IT,2023-Q1,liabilities,USD,73568.716
IT,2023-Q2,liabilities,USD,76361.738
IT,2023-Q3,liabilities,USD,76410.226
IT,2023-Q4,liabilities,USD,77988.304
IT,2024-Q1,liabilities,USD,72492.148
IT,2024-Q2,liabilities,USD,75223.011
IT,2024-Q3,liabilities,USD,80376.295
IT,2024-Q4,liabilities,USD,82444.463
IT,2025-Q1,liabilities,USD,86863.907
IT,2025-Q2,liabilities,USD,94667.909
IT,2025-Q3,liabilities,USD,96486.32
IT,2025-Q4,liabilities,USD,97548.887
IT,2026-Q1,liabilities,USD,100107.633
JE,2001-Q4,liabilities,USD,80927.0
JE,2002-Q1,liabilities,USD,86105.0
JE,2002-Q2,liabilities,USD,87975.0
JE,2002-Q3,liabilities,USD,90196.0
JE,2002-Q4,liabilities,USD,98766.0
JE,2003-Q1,liabilities,USD,112949.0
JE,2003-Q2,liabilities,USD,117858.0
JE,2003-Q3,liabilities,USD,115917.0
JE,2003-Q4,liabilities,USD,119428.0
JE,2004-Q1,liabilities,USD,118540.0
JE,2004-Q2,liabilities,USD,120787.0
JE,2004-Q3,liabilities,USD,125239.0
JE,2004-Q4,liabilities,USD,124393.0
JE,2005-Q1,liabilities,USD,132002.0
JE,2005-Q2,liabilities,USD,135790.0
JE,2005-Q3,liabilities,USD,142914.0
JE,2005-Q4,liabilities,USD,140437.0
JE,2006-Q1,liabilities,USD,154160.0
JE,2006-Q2,liabilities,USD,167616.0
JE,2006-Q3,liabilities,USD,179222.0
JE,2006-Q4,liabilities,USD,199049.0
JE,2007-Q1,liabilities,USD,200685.0
JE,2007-Q2,liabilities,USD,213589.0
JE,2007-Q3,liabilities,USD,219020.0
JE,2007-Q4,liabilities,USD,200963.0
JE,2008-Q1,liabilities,USD,196459.0
JE,2008-Q2,liabilities,USD,185300.0
JE,2008-Q3,liabilities,USD,173273.0
JE,2008-Q4,liabilities,USD,151896.0
JE,2009-Q1,liabilities,USD,142930.0
JE,2009-Q2,liabilities,USD,142447.0
JE,2009-Q3,liabilities,USD,140164.0
JE,2009-Q4,liabilities,USD,132957.0
JE,2010-Q1,liabilities,USD,112184.0
JE,2010-Q2,liabilities,USD,102280.0
JE,2010-Q3,liabilities,USD,104381.0
JE,2010-Q4,liabilities,USD,101921.0
JE,2011-Q1,liabilities,USD,94437.414
JE,2011-Q2,liabilities,USD,92242.0
JE,2011-Q3,liabilities,USD,95867.0
JE,2011-Q4,liabilities,USD,96735.0
JE,2012-Q1,liabilities,USD,95388.0
JE,2012-Q2,liabilities,USD,88712.845
JE,2012-Q3,liabilities,USD,90351.487
JE,2012-Q4,liabilities,USD,92219.936
JE,2013-Q1,liabilities,USD,91699.076
JE,2013-Q2,liabilities,USD,98048.255
JE,2013-Q3,liabilities,USD,100265.051
JE,2013-Q4,liabilities,USD,97940.283
JE,2014-Q1,liabilities,USD,99297.609
JE,2014-Q2,liabilities,USD,95426.189
JE,2014-Q3,liabilities,USD,94168.479
JE,2014-Q4,liabilities,USD,100700.934
JE,2015-Q1,liabilities,USD,111443.198
JE,2015-Q2,liabilities,USD,109941.491
JE,2015-Q3,liabilities,USD,105476.543
JE,2015-Q4,liabilities,USD,88207.689
JE,2016-Q1,liabilities,USD,87686.513
JE,2016-Q2,liabilities,USD,91027.464
JE,2016-Q3,liabilities,USD,91720.391
JE,2016-Q4,liabilities,USD,84655.438
JE,2017-Q1,liabilities,USD,79775.804
JE,2017-Q2,liabilities,USD,74340.994
JE,2017-Q3,liabilities,USD,80107.109
JE,2017-Q4,liabilities,USD,80252.383
JE,2018-Q1,liabilities,USD,82335.56
JE,2018-Q2,liabilities,USD,80541.907
JE,2018-Q3,liabilities,USD,74188.397
JE,2018-Q4,liabilities,USD,90683.106
JE,2019-Q1,liabilities,USD,74144.466
JE,2019-Q2,liabilities,USD,76419.833
JE,2019-Q3,liabilities,USD,79886.417
JE,2019-Q4,liabilities,USD,80540.801
JE,2020-Q1,liabilities,USD,78102.926
JE,2020-Q2,liabilities,USD,77730.962
JE,2020-Q3,liabilities,USD,76649.168
JE,2020-Q4,liabilities,USD,76863.474
JE,2021-Q1,liabilities,USD,79984.513
JE,2021-Q2,liabilities,USD,88400.341
JE,2021-Q3,liabilities,USD,87377.158
JE,2021-Q4,liabilities,USD,79137.559
JE,2022-Q1,liabilities,USD,85411.833
JE,2022-Q2,liabilities,USD,87197.584
JE,2022-Q3,liabilities,USD,86008.172
JE,2022-Q4,liabilities,USD,86989.742
JE,2023-Q1,liabilities,USD,86934.152
JE,2023-Q2,liabilities,USD,86112.362
JE,2023-Q3,liabilities,USD,93013.976
JE,2023-Q4,liabilities,USD,99059.631
JE,2024-Q1,liabilities,USD,100928.281
JE,2024-Q2,liabilities,USD,105421.105
JE,2024-Q3,liabilities,USD,105776.684
JE,2024-Q4,liabilities,USD,111354.283
JE,2025-Q1,liabilities,USD,126637.168
JE,2025-Q2,liabilities,USD,145326.24
JE,2025-Q3,liabilities,USD,148940.308
JE,2025-Q4,liabilities,USD,156210.467
JE,2026-Q1,liabilities,USD,162113.472
JM,2000-Q1,liabilities,USD,1097.0
JM,2000-Q2,liabilities,USD,1131.0
JM,2000-Q3,liabilities,USD,1358.0
JM,2000-Q4,liabilities,USD,1314.0
JM,2001-Q1,liabilities,USD,1683.0
JM,2001-Q2,liabilities,USD,1742.0
JM,2001-Q3,liabilities,USD,1719.0
JM,2001-Q4,liabilities,USD,1868.0
JM,2002-Q1,liabilities,USD,1917.0
JM,2002-Q2,liabilities,USD,1765.0
JM,2002-Q3,liabilities,USD,1725.0
JM,2002-Q4,liabilities,USD,1640.0
JM,2003-Q1,liabilities,USD,1717.0
JM,2003-Q2,liabilities,USD,1678.0
JM,2003-Q3,liabilities,USD,1567.0
JM,2003-Q4,liabilities,USD,1383.0
JM,2004-Q1,liabilities,USD,2184.0
JM,2004-Q2,liabilities,USD,1934.0
JM,2004-Q3,liabilities,USD,1709.0
JM,2004-Q4,liabilities,USD,2086.0
JM,2005-Q1,liabilities,USD,1638.0
JM,2005-Q2,liabilities,USD,1693.0
JM,2005-Q3,liabilities,USD,1988.0
JM,2005-Q4,liabilities,USD,1850.0
JM,2006-Q1,liabilities,USD,2040.0
JM,2006-Q2,liabilities,USD,1884.0
JM,2006-Q3,liabilities,USD,2132.0
JM,2006-Q4,liabilities,USD,2031.0
JM,2007-Q1,liabilities,USD,2350.0
JM,2007-Q2,liabilities,USD,2071.0
JM,2007-Q3,liabilities,USD,1779.0
JM,2007-Q4,liabilities,USD,2186.0
JM,2008-Q1,liabilities,USD,1969.0
JM,2008-Q2,liabilities,USD,2502.0
JM,2008-Q3,liabilities,USD,2224.0
JM,2008-Q4,liabilities,USD,1780.0
JM,2009-Q1,liabilities,USD,1705.0
JM,2009-Q2,liabilities,USD,1569.0
JM,2009-Q3,liabilities,USD,1491.5
JM,2009-Q4,liabilities,USD,1347.0
JM,2010-Q1,liabilities,USD,1872.0
JM,2010-Q2,liabilities,USD,1583.0
JM,2010-Q3,liabilities,USD,2074.0
JM,2010-Q4,liabilities,USD,1574.0
JM,2011-Q1,liabilities,USD,1799.009
JM,2011-Q2,liabilities,USD,1894.0
JM,2011-Q3,liabilities,USD,1835.0
JM,2011-Q4,liabilities,USD,1633.0
JM,2012-Q1,liabilities,USD,1461.0
JM,2012-Q2,liabilities,USD,1171.295
JM,2012-Q3,liabilities,USD,1031.437
JM,2012-Q4,liabilities,USD,1376.753
JM,2013-Q1,liabilities,USD,1590.61
JM,2013-Q2,liabilities,USD,1209.103
JM,2013-Q3,liabilities,USD,1300.384
JM,2013-Q4,liabilities,USD,1769.238
JM,2014-Q1,liabilities,USD,1537.141
JM,2014-Q2,liabilities,USD,1595.729
JM,2014-Q3,liabilities,USD,1374.185
JM,2014-Q4,liabilities,USD,1504.582
JM,2015-Q1,liabilities,USD,1467.439
JM,2015-Q2,liabilities,USD,1538.442
JM,2015-Q3,liabilities,USD,1486.006
JM,2015-Q4,liabilities,USD,1380.529
JM,2016-Q1,liabilities,USD,1517.71
JM,2016-Q2,liabilities,USD,1627.841
JM,2016-Q3,liabilities,USD,1732.022
JM,2016-Q4,liabilities,USD,1247.854
JM,2017-Q1,liabilities,USD,1247.844
JM,2017-Q2,liabilities,USD,1912.76
JM,2017-Q3,liabilities,USD,2064.389
JM,2017-Q4,liabilities,USD,1744.998
JM,2018-Q1,liabilities,USD,2088.945
JM,2018-Q2,liabilities,USD,1864.443
JM,2018-Q3,liabilities,USD,1808.885
JM,2018-Q4,liabilities,USD,1585.915
JM,2019-Q1,liabilities,USD,2087.973
JM,2019-Q2,liabilities,USD,2020.81
JM,2019-Q3,liabilities,USD,2228.977
JM,2019-Q4,liabilities,USD,1978.918
JM,2020-Q1,liabilities,USD,2126.085
JM,2020-Q2,liabilities,USD,2078.733
JM,2020-Q3,liabilities,USD,2632.838
JM,2020-Q4,liabilities,USD,2627.959
JM,2021-Q1,liabilities,USD,2381.586
JM,2021-Q2,liabilities,USD,2199.469
JM,2021-Q3,liabilities,USD,2211.982
JM,2021-Q4,liabilities,USD,1699.671
JM,2022-Q1,liabilities,USD,2243.028
JM,2022-Q2,liabilities,USD,2231.603
JM,2022-Q3,liabilities,USD,2211.652
JM,2022-Q4,liabilities,USD,1571.66
JM,2023-Q1,liabilities,USD,2051.421
JM,2023-Q2,liabilities,USD,2024.402
JM,2023-Q3,liabilities,USD,2209.952
JM,2023-Q4,liabilities,USD,2068.034
JM,2024-Q1,liabilities,USD,2156.108
JM,2024-Q2,liabilities,USD,2291.087
JM,2024-Q3,liabilities,USD,2154.361
JM,2024-Q4,liabilities,USD,2178.785
JM,2025-Q1,liabilities,USD,2429.627
JM,2025-Q2,liabilities,USD,2409.81
JM,2025-Q3,liabilities,USD,2771.376
JM,2025-Q4,liabilities,USD,3007.903
JM,2026-Q1,liabilities,USD,3270.753
JO,2000-Q1,liabilities,USD,8273.0
JO,2000-Q2,liabilities,USD,8219.0
JO,2000-Q3,liabilities,USD,8358.0
JO,2000-Q4,liabilities,USD,8639.0
JO,2001-Q1,liabilities,USD,8699.0
JO,2001-Q2,liabilities,USD,8612.0
JO,2001-Q3,liabilities,USD,8636.0
JO,2001-Q4,liabilities,USD,7972.0
JO,2002-Q1,liabilities,USD,7665.0
JO,2002-Q2,liabilities,USD,8640.0
JO,2002-Q3,liabilities,USD,7995.0
JO,2002-Q4,liabilities,USD,8074.0
JO,2003-Q1,liabilities,USD,7313.0
JO,2003-Q2,liabilities,USD,7830.0
JO,2003-Q3,liabilities,USD,7743.0
JO,2003-Q4,liabilities,USD,7794.0
JO,2004-Q1,liabilities,USD,7191.0
JO,2004-Q2,liabilities,USD,7107.0
JO,2004-Q3,liabilities,USD,7865.0
JO,2004-Q4,liabilities,USD,9065.0
JO,2005-Q1,liabilities,USD,7965.0
JO,2005-Q2,liabilities,USD,7617.0
JO,2005-Q3,liabilities,USD,7667.0
JO,2005-Q4,liabilities,USD,7997.0
JO,2006-Q1,liabilities,USD,9539.0
JO,2006-Q2,liabilities,USD,11812.0
JO,2006-Q3,liabilities,USD,11990.0
JO,2006-Q4,liabilities,USD,13434.0
JO,2007-Q1,liabilities,USD,13178.0
JO,2007-Q2,liabilities,USD,14024.0
JO,2007-Q3,liabilities,USD,14433.0
JO,2007-Q4,liabilities,USD,13259.0
JO,2008-Q1,liabilities,USD,11641.0
JO,2008-Q2,liabilities,USD,11944.0
JO,2008-Q3,liabilities,USD,11060.0
JO,2008-Q4,liabilities,USD,9934.0
JO,2009-Q1,liabilities,USD,8590.0
JO,2009-Q2,liabilities,USD,7545.0
JO,2009-Q3,liabilities,USD,6961.0
JO,2009-Q4,liabilities,USD,8151.0
JO,2010-Q1,liabilities,USD,8092.0
JO,2010-Q2,liabilities,USD,8450.0
JO,2010-Q3,liabilities,USD,9650.0
JO,2010-Q4,liabilities,USD,9706.0
JO,2011-Q1,liabilities,USD,10872.504
JO,2011-Q2,liabilities,USD,12219.0
JO,2011-Q3,liabilities,USD,10447.0
JO,2011-Q4,liabilities,USD,10314.0
JO,2012-Q1,liabilities,USD,9585.242
JO,2012-Q2,liabilities,USD,8951.457
JO,2012-Q3,liabilities,USD,9008.62
JO,2012-Q4,liabilities,USD,9108.737
JO,2013-Q1,liabilities,USD,9665.672
JO,2013-Q2,liabilities,USD,10147.091
JO,2013-Q3,liabilities,USD,10622.6
JO,2013-Q4,liabilities,USD,10850.285
JO,2014-Q1,liabilities,USD,11003.404
JO,2014-Q2,liabilities,USD,12561.897
JO,2014-Q3,liabilities,USD,12373.135
JO,2014-Q4,liabilities,USD,11922.834
JO,2015-Q1,liabilities,USD,11023.796
JO,2015-Q2,liabilities,USD,12729.354
JO,2015-Q3,liabilities,USD,11587.567
JO,2015-Q4,liabilities,USD,11501.468
JO,2016-Q1,liabilities,USD,11544.265
JO,2016-Q2,liabilities,USD,11234.523
JO,2016-Q3,liabilities,USD,12136.778
JO,2016-Q4,liabilities,USD,13361.755
JO,2017-Q1,liabilities,USD,12580.845
JO,2017-Q2,liabilities,USD,13246.053
JO,2017-Q3,liabilities,USD,12921.33
JO,2017-Q4,liabilities,USD,13827.03
JO,2018-Q1,liabilities,USD,13609.731
JO,2018-Q2,liabilities,USD,12964.773
JO,2018-Q3,liabilities,USD,13103.669
JO,2018-Q4,liabilities,USD,13429.298
JO,2019-Q1,liabilities,USD,14250.778
JO,2019-Q2,liabilities,USD,14583.231
JO,2019-Q3,liabilities,USD,14339.375
JO,2019-Q4,liabilities,USD,14835.505
JO,2020-Q1,liabilities,USD,14914.186
JO,2020-Q2,liabilities,USD,14685.819
JO,2020-Q3,liabilities,USD,16368.089
JO,2020-Q4,liabilities,USD,16345.329
JO,2021-Q1,liabilities,USD,14879.495
JO,2021-Q2,liabilities,USD,14979.946
JO,2021-Q3,liabilities,USD,16514.93
JO,2021-Q4,liabilities,USD,17714.438
JO,2022-Q1,liabilities,USD,15774.915
JO,2022-Q2,liabilities,USD,15255.757
JO,2022-Q3,liabilities,USD,15076.002
JO,2022-Q4,liabilities,USD,15740.039
JO,2023-Q1,liabilities,USD,15510.799
JO,2023-Q2,liabilities,USD,17297.51
JO,2023-Q3,liabilities,USD,16184.069
JO,2023-Q4,liabilities,USD,17441.364
JO,2024-Q1,liabilities,USD,16068.464
JO,2024-Q2,liabilities,USD,16234.53
JO,2024-Q3,liabilities,USD,17397.026
JO,2024-Q4,liabilities,USD,15838.853
JO,2025-Q1,liabilities,USD,15854.955
JO,2025-Q2,liabilities,USD,15222.378
JO,2025-Q3,liabilities,USD,16319.403
JO,2025-Q4,liabilities,USD,15313.239
JO,2026-Q1,liabilities,USD,17669.191
JP,2000-Q1,liabilities,USD,270592.0
JP,2000-Q2,liabilities,USD,244633.0
JP,2000-Q3,liabilities,USD,231185.0
JP,2000-Q4,liabilities,USD,228715.0
JP,2001-Q1,liabilities,USD,228638.0
JP,2001-Q2,liabilities,USD,209097.0
JP,2001-Q3,liabilities,USD,220983.0
JP,2001-Q4,liabilities,USD,205478.0
JP,2002-Q1,liabilities,USD,230873.0
JP,2002-Q2,liabilities,USD,223162.0
JP,2002-Q3,liabilities,USD,197475.0
JP,2002-Q4,liabilities,USD,193264.0
JP,2003-Q1,liabilities,USD,197651.0
JP,2003-Q2,liabilities,USD,181893.0
JP,2003-Q3,liabilities,USD,215482.0
JP,2003-Q4,liabilities,USD,212651.0
JP,2004-Q1,liabilities,USD,221249.0
JP,2004-Q2,liabilities,USD,217639.0
JP,2004-Q3,liabilities,USD,196517.0
JP,2004-Q4,liabilities,USD,213321.0
JP,2005-Q1,liabilities,USD,179657.0
JP,2005-Q2,liabilities,USD,160325.0
JP,2005-Q3,liabilities,USD,175653.0
JP,2005-Q4,liabilities,USD,199580.0
JP,2006-Q1,liabilities,USD,180212.0
JP,2006-Q2,liabilities,USD,176203.0
JP,2006-Q3,liabilities,USD,186757.0
JP,2006-Q4,liabilities,USD,194976.0
JP,2007-Q1,liabilities,USD,203181.0
JP,2007-Q2,liabilities,USD,200442.0
JP,2007-Q3,liabilities,USD,255721.0
JP,2007-Q4,liabilities,USD,254315.0
JP,2008-Q1,liabilities,USD,265941.0
JP,2008-Q2,liabilities,USD,266928.0
JP,2008-Q3,liabilities,USD,296302.0
JP,2008-Q4,liabilities,USD,340475.0
JP,2009-Q1,liabilities,USD,255115.5
JP,2009-Q2,liabilities,USD,219348.0
JP,2009-Q3,liabilities,USD,215328.0
JP,2009-Q4,liabilities,USD,207082.0
JP,2010-Q1,liabilities,USD,210102.0
JP,2010-Q2,liabilities,USD,213760.0
JP,2010-Q3,liabilities,USD,239461.0
JP,2010-Q4,liabilities,USD,263628.0
JP,2011-Q1,liabilities,USD,284670.18
JP,2011-Q2,liabilities,USD,262389.0
JP,2011-Q3,liabilities,USD,302449.0
JP,2011-Q4,liabilities,USD,324000.0
JP,2012-Q1,liabilities,USD,307629.047
JP,2012-Q2,liabilities,USD,325376.941
JP,2012-Q3,liabilities,USD,328021.982
JP,2012-Q4,liabilities,USD,339928.646
JP,2013-Q1,liabilities,USD,347939.063
JP,2013-Q2,liabilities,USD,374751.739
JP,2013-Q3,liabilities,USD,361490.42
JP,2013-Q4,liabilities,USD,404588.514
JP,2014-Q1,liabilities,USD,399807.554
JP,2014-Q2,liabilities,USD,401407.253
JP,2014-Q3,liabilities,USD,394800.678
JP,2014-Q4,liabilities,USD,402206.873
JP,2015-Q1,liabilities,USD,396993.731
JP,2015-Q2,liabilities,USD,375604.278
JP,2015-Q3,liabilities,USD,368831.112
JP,2015-Q4,liabilities,USD,396444.793
JP,2016-Q1,liabilities,USD,378833.668
JP,2016-Q2,liabilities,USD,426401.58
JP,2016-Q3,liabilities,USD,430652.583
JP,2016-Q4,liabilities,USD,448273.211
JP,2017-Q1,liabilities,USD,452772.105
JP,2017-Q2,liabilities,USD,423822.278
JP,2017-Q3,liabilities,USD,434073.19
JP,2017-Q4,liabilities,USD,444855.792
JP,2018-Q1,liabilities,USD,472264.684
JP,2018-Q2,liabilities,USD,459868.602
JP,2018-Q3,liabilities,USD,451228.443
JP,2018-Q4,liabilities,USD,469342.255
JP,2019-Q1,liabilities,USD,442306.307
JP,2019-Q2,liabilities,USD,417611.481
JP,2019-Q3,liabilities,USD,435819.305
JP,2019-Q4,liabilities,USD,449660.561
JP,2020-Q1,liabilities,USD,590103.638
JP,2020-Q2,liabilities,USD,531756.7
JP,2020-Q3,liabilities,USD,470970.361
JP,2020-Q4,liabilities,USD,451192.649
JP,2021-Q1,liabilities,USD,432764.591
JP,2021-Q2,liabilities,USD,405843.288
JP,2021-Q3,liabilities,USD,414852.381
JP,2021-Q4,liabilities,USD,429225.993
JP,2022-Q1,liabilities,USD,466735.135
JP,2022-Q2,liabilities,USD,499044.751
JP,2022-Q3,liabilities,USD,499127.777
JP,2022-Q4,liabilities,USD,513916.673
JP,2023-Q1,liabilities,USD,508109.58
JP,2023-Q2,liabilities,USD,487602.392
JP,2023-Q3,liabilities,USD,501186.144
JP,2023-Q4,liabilities,USD,502334.271
JP,2024-Q1,liabilities,USD,504729.872
JP,2024-Q2,liabilities,USD,517138.311
JP,2024-Q3,liabilities,USD,513461.138
JP,2024-Q4,liabilities,USD,522960.415
JP,2025-Q1,liabilities,USD,504941.336
JP,2025-Q2,liabilities,USD,487512.843
JP,2025-Q3,liabilities,USD,509351.153
JP,2025-Q4,liabilities,USD,554934.799
JP,2026-Q1,liabilities,USD,581664.37
KE,2000-Q1,liabilities,USD,1332.0
KE,2000-Q2,liabilities,USD,1310.0
KE,2000-Q3,liabilities,USD,1372.0
KE,2000-Q4,liabilities,USD,1411.0
KE,2001-Q1,liabilities,USD,1395.0
KE,2001-Q2,liabilities,USD,1327.0
KE,2001-Q3,liabilities,USD,1313.0
KE,2001-Q4,liabilities,USD,1483.0
KE,2002-Q1,liabilities,USD,1468.0
KE,2002-Q2,liabilities,USD,1557.0
KE,2002-Q3,liabilities,USD,1581.0
KE,2002-Q4,liabilities,USD,1621.0
KE,2003-Q1,liabilities,USD,1531.0
KE,2003-Q2,liabilities,USD,1633.0
KE,2003-Q3,liabilities,USD,1308.0
KE,2003-Q4,liabilities,USD,1356.0
KE,2004-Q1,liabilities,USD,1569.0
KE,2004-Q2,liabilities,USD,1574.0
KE,2004-Q3,liabilities,USD,1569.0
KE,2004-Q4,liabilities,USD,1764.0
KE,2005-Q1,liabilities,USD,1924.0
KE,2005-Q2,liabilities,USD,1825.0
KE,2005-Q3,liabilities,USD,1998.0
KE,2005-Q4,liabilities,USD,2209.0
KE,2006-Q1,liabilities,USD,2375.0
KE,2006-Q2,liabilities,USD,2822.0
KE,2006-Q3,liabilities,USD,2942.0
KE,2006-Q4,liabilities,USD,2970.0
KE,2007-Q1,liabilities,USD,3306.0
KE,2007-Q2,liabilities,USD,3173.0
